,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1988-89,26,TOT,NBA,,4,7,0,0,4,7,0,0,0,1,1,2,1,0,1,3,8,6.2
1988-89,26,BOS,NBA,,4,7,0,0,4,7,0,0,0,1,1,2,1,0,1,3,8,6.2
Career,,,,,4,7,0,0,4,7,0,0,0,1,1,2,1,0,1,3,8,6.2
