,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1989-90,22,MIN,NBA,,9,15,3,3,8,13,5,8,2,4,6,2,1,2,3,5,23,16.5
1990-91,23,MIN,NBA,,7,12,0,1,7,12,6,8,4,5,8,3,2,2,3,4,17,13.9
1991-92,24,MIN,NBA,,12,20,1,2,11,20,9,11,6,6,10,9,4,2,5,6,28,22.7
1992-93,25,MIN,NBA,,16,26,1,2,16,26,10,12,4,5,9,9,4,2,6,6,39,27.8
1993-94,26,MIN,NBA,,14,24,1,2,14,24,10,12,3,7,8,6,3,2,6,6,30,24.6
1994-95,27,MIN,NBA,,13,23,2,4,13,22,10,12,3,10,11,8,4,2,5,6,33,23.0
1995-96,28,MIN,NBA,,7,13,1,2,7,13,7,9,3,4,7,6,2,3,4,6,16,13.7
1996-97,29,MIN,NBA,44:24,9,15,2,3,9,15,4,6,2,6,7,6,3,3,3,6,19,16.4
1997-98,30,MIN,NBA,32:48,5,9,0,1,5,9,4,4,2,7,7,5,2,2,3,6,13,10.6
1998-99,31,VAN,NBA,31:01,7,10,0,1,7,10,7,8,2,3,4,4,4,1,3,6,16,14.1
1999-00,32,VAN,NBA,27:30,5,10,0,1,5,10,6,8,3,5,6,4,2,2,3,6,12,10.5
2000-01,33,VAN,NBA,24:15,2,6,0,1,2,6,2,2,2,2,2,3,2,1,2,5,6,3.1
Career,,,,44:24,16,26,3,4,16,26,10,12,6,10,11,9,4,3,6,6,39,27.8
9 Seasons,,MIN,NBA,44:24,16,26,3,4,16,26,10,12,6,10,11,9,4,3,6,6,39,27.8
3 Seasons,,VAN,NBA,31:01,7,10,0,1,7,10,7,8,3,5,6,4,4,2,3,6,16,14.1
