Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1989-90,22,MIN,NBA,SG,52,0,378,7.4,18.8,0.393,0.4,1.5,0.273,7,17.3,0.403,3.6,4.5,0.813,3.3,6.4,9.8,2.5,1.4,0.8,4.3,8.5,18.8,NA,89,109
1990-91,23,MIN,NBA,SG,75,1,824,7.4,15.5,0.48,0,0.1,0,7.4,15.5,0.482,3.7,5.3,0.69,3.5,5,8.6,3,2.2,1.5,2.6,7.3,18.5,NA,107,110
1991-92,24,MIN,NBA,SG,80,72,2540,9.2,17.8,0.518,0.1,0.5,0.174,9.1,17.3,0.527,3.7,4.6,0.805,2.1,3,5.1,5.6,1.3,0.5,2.4,4.8,22.2,NA,114,116
1992-93,25,MIN,NBA,SG,80,80,3104,10.6,20.6,0.517,0,0.4,0.087,10.6,20.2,0.525,4.1,4.9,0.841,1.5,2.6,4.1,3.9,1.4,0.3,2.7,4.6,25.4,NA,109,115
1993-94,26,MIN,NBA,SG,72,61,2182,10.1,20.7,0.487,0,0.2,0.125,10.1,20.5,0.49,4.3,5.4,0.81,1.4,4,5.4,4,1.5,0.6,3.2,5.5,24.5,NA,104,111
1994-95,27,MIN,NBA,SG,71,65,2328,7.9,17.2,0.461,0.2,1.4,0.18,7.7,15.8,0.485,4.6,5.6,0.837,1.4,3.8,5.1,4.2,1.5,0.5,2.8,5.6,20.7,NA,104,115
1995-96,28,MIN,NBA,SG,73,16,1639,5.5,12.3,0.445,0,0.4,0.077,5.4,11.9,0.458,3.6,4.5,0.792,1.5,3.5,5,3.7,0.9,0.5,2.5,7.1,14.6,NA,101,114
1996-97,29,MIN,NBA,SG,68,66,1920,6.2,13.3,0.467,0.4,1.2,0.333,5.8,12.1,0.481,1.8,2.6,0.681,1,3.1,4.1,3.1,1.7,0.7,1.8,6,14.6,NA,101,110
1997-98,30,MIN,NBA,SG,38,10,688,4.8,12.9,0.374,0,0.2,0,4.8,12.7,0.379,2.2,3,0.725,1.7,4.4,6.2,3.4,0.8,0.4,1.6,7.3,11.8,NA,94,111
1998-99,31,VAN,NBA,SG,14,2,294,5.7,11.9,0.477,0,0.4,0,5.7,11.6,0.492,3.5,4.6,0.76,0.9,3.7,4.6,3.5,2.9,1.3,2.2,7,14.9,NA,105,107
1999-00,32,VAN,NBA,SG,38,0,581,5.4,13.2,0.407,0,0.3,0,5.4,12.9,0.415,3.1,3.6,0.85,1.6,4.8,6.4,3.9,1.1,0.7,1.7,7.3,13.8,NA,102,111
2000-01,33,VAN,NBA,SG,15,6,171,3.4,11.6,0.289,0,0.6,0,3.4,11,0.306,1.8,2.1,0.857,1.2,3.4,4.6,4.3,0.9,1.2,1.2,6.4,8.6,NA,83,109
Career,NA,,NBA,,676,379,16649,8.2,17,0.481,0.1,0.6,0.191,8,16.4,0.491,3.7,4.6,0.801,1.6,3.5,5.2,4,1.4,0.6,2.6,5.8,20.1,NA,106,113
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9 seasons,NA,MIN,NBA,,609,371,15603,8.4,17.3,0.484,0.1,0.6,0.198,8.2,16.6,0.495,3.7,4.6,0.8,1.7,3.5,5.1,4,1.4,0.6,2.6,5.7,20.5,NA,106,113
3 seasons,NA,VAN,NBA,,67,8,1046,5.1,12.6,0.407,0,0.4,0,5.1,12.2,0.419,3,3.6,0.819,1.4,4.3,5.6,3.9,1.6,1,1.8,7,13.2,NA,100,109
