,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,26,SAS,NBA,PF,57,1219,,,19%,79%,3%,+8.3,-0.9,26,13,63,17,59,0,106,5,47
2001-02,27,SAS,NBA,PF,82,1725,,,5%,95%,1%,+8.3,+2.1,57,34,81,21,107,0,140,19,62
2002-03,28,SAS,NBA,PF,79,1933,,,,96%,4%,+6.1,0.0,66,53,84,24,115,0,273,17,87
2003-04,29,SAS,NBA,PF,67,1256,,,,100%,,+4.8,-4.9,42,31,68,26,77,0,154,9,40
2004-05,30,TOT,NBA,PF,76,1475,,,7%,88%,5%,0.0,-3.6,34,24,79,23,75,0,131,10,37
2004-05,30,SAS,NBA,PF,50,862,,,,99%,2%,+1.7,-9.4,20,13,46,11,37,0,89,5,26
2004-05,30,NYK,NBA,PF,26,613,,,17%,74%,9%,-2.3,+0.6,14,11,33,12,38,0,42,5,11
2005-06,31,NYK,NBA,PF,72,1119,,,19%,79%,2%,-12.1,-7.1,34,16,58,13,54,20,146,8,35
2006-07,32,NYK,NBA,PF,65,810,,,24%,71%,5%,-7.5,-5.1,21,14,53,15,20,15,140,3,15
2007-08,33,NYK,NBA,PF,49,494,,,1%,80%,19%,-5.2,+2.4,10,14,51,5,26,5,62,7,15
2008-09,34,TOT,NBA,PF,38,470,,2%,32%,55%,11%,-1.9,+3.0,18,5,39,8,25,3,80,3,12
2008-09,34,NYK,NBA,PF,18,160,,1%,17%,60%,23%,-3.5,-0.8,6,4,17,3,6,1,24,1,5
2008-09,34,OKC,NBA,PF,20,310,,3%,39%,52%,6%,-1.0,+6.2,12,1,22,5,19,2,56,2,7
Career,,,NBA,,585,10501,,,9%,87%,4%,+1.8,-1.8,308,204,576,152,558,43,1232,81,350
,,,,,,,,,,,,,,,,,,,,,,
5 seasons,,SAS,NBA,,335,6995,,,4%,94%,2%,+6.3,-1.7,211,144,342,99,395,0,762,55,262
5 seasons,,NYK,NBA,,230,3196,,,17%,75%,8%,-7.6,-3.3,85,59,212,48,144,41,414,24,81
1 season,,OKC,NBA,,20,310,,3%,39%,52%,6%,-1.0,+6.2,12,1,22,5,19,2,56,2,7
