Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1983-84,22,BOS,NBA,C,35,1,197,7.3,16.1,0.455,0,0,NA,7.3,16.1,0.455,1.2,3.9,0.313,6.6,8.6,15.1,1.7,0.2,1.2,4.9,10.3,15.9,NA,87,105
1984-85,23,BOS,NBA,C,55,4,424,3.7,9.8,0.375,0,0,NA,3.7,9.8,0.375,2.5,3.6,0.688,4.2,5.7,9.9,1.9,0.3,1.1,3.2,9.4,9.8,NA,89,109
1985-86,24,BOS,NBA,C,64,2,464,3.5,9.3,0.374,0,0.1,0,3.5,9.2,0.378,1.5,4,0.385,3.6,9.5,13.1,1.7,0.3,2.9,3.3,8.3,8.5,NA,79,101
1986-87,25,BOS,NBA,C,74,1,745,3.1,7.2,0.427,0,0.1,0,3.1,7.1,0.431,1.9,5,0.382,4,7.1,11,1.8,1.1,3,2.2,9.7,8,NA,92,105
1987-88,26,TOT,NBA,C,53,19,1063,4.1,9.2,0.449,0,0,0,4.1,9.2,0.451,1.8,3.5,0.506,3.8,8,11.9,2.1,0.9,2.6,3.3,6.9,10.1,NA,88,107
1987-88,26,BOS,NBA,C,13,0,86,5.1,13.1,0.391,0,0,NA,5.1,13.1,0.391,0.6,3.4,0.167,5.7,8,13.7,1.1,1.7,4.6,5.1,9.1,10.8,NA,73,104
1987-88,26,LAC,NBA,C,40,19,977,4,8.9,0.456,0,0,0,4,8.8,0.459,1.9,3.6,0.534,3.7,8,11.7,2.2,0.8,2.4,3.1,6.7,10,NA,89,107
1988-89,27,TOT,NBA,C,70,24,942,3.2,7.4,0.43,0,0,NA,3.2,7.4,0.43,1,2,0.488,4,8,12,1.8,1.3,2.7,2.9,7.9,7.4,NA,86,109
1988-89,27,LAC,NBA,C,58,12,729,3.1,7.6,0.405,0,0,NA,3.1,7.6,0.405,0.9,2,0.452,4.2,7.8,12,1.8,1.5,2.9,2.9,7.4,7.1,NA,83,108
1988-89,27,CHH,NBA,C,12,12,213,3.6,6.7,0.533,0,0,NA,3.6,6.7,0.533,1.3,2.2,0.6,3.4,8.5,11.9,1.6,0.9,1.8,2.7,9.7,8.5,NA,96,110
1989-90,28,SAC,NBA,C,71,47,1515,3.3,7.7,0.432,0,0,1,3.3,7.6,0.429,0.9,1.8,0.5,4.3,8.1,12.4,2.5,1,1.7,2.5,6.6,7.5,NA,93,109
1990-91,29,ORL,NBA,C,82,82,2225,3.6,7.3,0.491,0,0,NA,3.6,7.3,0.491,1.4,2.7,0.512,4.1,8.7,12.8,1.3,0.5,1.8,2.2,6.5,8.6,NA,99,109
1991-92,30,ORL,NBA,C,72,44,1479,3.1,7.1,0.437,0,0,0,3.1,7.1,0.439,1.3,2.3,0.588,5.2,8.1,13.3,1.5,1,1.9,2,7,7.5,NA,100,109
1992-93,31,ORL,NBA,C,64,1,640,3,6.5,0.452,0,0.1,0,3,6.5,0.458,1,1.9,0.542,5.1,9.9,15,0.8,1,0.9,2.7,10.4,6.9,NA,93,105
1993-94,32,ORL,NBA,C,29,0,309,2.1,5.7,0.371,0,0,NA,2.1,5.7,0.371,1.3,3.6,0.364,3.6,7.8,11.4,0.7,0.3,2,2.8,10,5.5,NA,76,108
1994-95,33,TOT,NBA,C,11,0,77,2.1,11.7,0.176,0,0,NA,2.1,11.7,0.176,1.4,6.9,0.2,8.3,6.9,15.2,0.7,0,0,4.1,10.4,5.5,NA,58,109
1994-95,33,NYK,NBA,C,2,0,16,0,9.9,0,0,0,NA,0,9.9,0,0,0,NA,6.6,6.6,13.2,0,0,0,3.3,6.6,0,NA,34,108
1994-95,33,IND,NBA,C,9,0,61,2.6,12.2,0.214,0,0,NA,2.6,12.2,0.214,1.7,8.7,0.2,8.7,7,15.7,0.9,0,0,4.4,11.4,7,NA,62,109
Career,NA,,NBA,,680,225,10080,3.4,7.9,0.438,0,0,0.167,3.4,7.8,0.439,1.4,2.8,0.486,4.3,8.2,12.5,1.7,0.8,2,2.6,7.6,8.3,NA,92,108
