Season,Team,Lg,Salary
1984-85,Boston Celtics,NBA,"$120,000"
1985-86,Boston Celtics,NBA,"$150,000"
1987-88,Los Angeles Clippers,NBA,"$200,000"
1988-89,Los Angeles Clippers,NBA,"$250,000"
1990-91,Orlando Magic,NBA,"$480,000"
1991-92,Orlando Magic,NBA,"$700,000"
1992-93,Orlando Magic,NBA,"$775,000"
1993-94,Orlando Magic,NBA,"$985,000"
1994-95,Orlando Magic,NBA,"$1,195,000"
Career,(may be incomplete),,"$4,855,000"
