Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1966-67,22,PHI,NBA,SG,15,NA,252,26,64,0.406,13,17,0.765,NA,NA,30,23,NA,NA,33,65
1967-68,23,PHI,NBA,SG,13,NA,327,30,79,0.38,20,27,0.741,NA,NA,43,30,NA,NA,39,80
1968-69,24,PHI,NBA,SF,5,NA,100,11,27,0.407,4,5,0.8,NA,NA,12,8,NA,NA,12,26
1969-70,25,PHI,NBA,SG,2,NA,23,6,8,0.75,1,1,1,NA,NA,3,1,NA,NA,1,13
1970-71,26,CHI,NBA,SG,6,NA,83,8,14,0.571,4,5,0.8,NA,NA,8,12,NA,NA,8,20
1973-74,29,BUF,NBA,SG,6,NA,85,8,15,0.533,3,4,0.75,3,5,8,13,0,1,8,19
1974-75,30,CHI,NBA,SG,13,NA,202,12,35,0.343,7,8,0.875,4,10,14,11,7,1,20,31
Career,NA,,NBA,,60,NA,1072,101,242,0.417,52,67,0.776,7,15,118,98,7,2,121,254
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,PHI,NBA,,35,NA,702,73,178,0.41,38,50,0.76,NA,NA,88,62,NA,NA,85,184
2 seasons,NA,CHI,NBA,,19,NA,285,20,49,0.408,11,13,0.846,4,10,22,23,7,1,28,51
1 season,NA,BUF,NBA,,6,NA,85,8,15,0.533,3,4,0.75,3,5,8,13,0,1,8,19
