,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2009-10,19,CINCY,34,960,162,368,16,73,79,119,63,182,84,31,6,81,66,419,.440,.219,.664,28.2,12.3,5.4,2.5
Career,,,34,960,162,368,16,73,79,119,63,182,84,31,6,81,66,419,.440,.219,.664,28.2,12.3,5.4,2.5
