,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2011-12,21,IND,NBA,SG,4,12,.222,14.9,.778,.111,.222,.111,.333,.222,.143,.000,.000,.000,.333,.500,.000,.000,0,1.000,.000,,0,0
2012-13,22,IND,NBA,SG,19,673,.408,13.9,.621,.337,.124,.036,.124,.379,.486,.526,.571,.333,.333,.281,.353,.030,5,.944,.250,.250,1,0
2013-14,23,IND,NBA,SG,19,705,.455,13.1,.695,.332,.136,.091,.136,.305,.497,.644,.300,.350,.433,.358,.421,.041,9,.625,.403,.407,1,0
2015-16,25,MEM,NBA,SF,4,95,.523,13.1,.886,.250,.091,.205,.341,.114,.538,.818,.000,.444,.533,.400,.381,.000,0,1.000,.000,,0,0
2016-17,26,IND,NBA,SG,4,107,.509,15.6,.660,.189,.189,.151,.132,.340,.571,.800,.400,.625,.429,.389,.250,.000,0,.857,.278,.200,1,0
2017-18,27,IND,NBA,SG,7,149,.462,14.7,.600,.338,.077,.046,.138,.400,.564,.636,.400,.667,.444,.308,.182,.015,1,.875,.269,.143,1,0
Career,,,NBA,,57,1741,.448,13.8,.675,.311,.129,.084,.152,.325,.505,.621,.375,.426,.424,.330,.351,.027,15,.800,.302,.309,4,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5 seasons,,IND,NBA,,53,1646,.442,13.8,.657,.316,.132,.074,.136,.343,.501,.607,.397,.421,.400,.328,.347,.029,15,.793,.311,.309,4,0
1 season,,MEM,NBA,,4,95,.523,13.1,.886,.250,.091,.205,.341,.114,.538,.818,.000,.444,.533,.400,.381,.000,0,1.000,.000,,0,0
