Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1960-61,24,PHW,NBA,PG,77,1544,8.8,0.44,0.298,NA,NA,NA,NA,NA,0.4,1.5,1.9,0.058
1961-62,25,PHW,NBA,PG,75,2468,10.8,0.501,0.369,NA,NA,NA,NA,NA,2.8,2.4,5.2,0.101
1962-63,26,SFW,NBA,PG,71,1876,10.6,0.51,0.327,NA,NA,NA,NA,NA,2.2,1.2,3.4,0.086
1963-64,27,SFW,NBA,PG,70,1883,12.6,0.501,0.43,NA,NA,NA,NA,NA,2.6,2.8,5.3,0.136
1964-65,28,SFW,NBA,PG,73,1733,10.8,0.434,0.414,NA,NA,NA,16.6,NA,-0.2,1.9,1.7,0.048
1965-66,29,SFW,NBA,PG,79,2053,13.2,0.528,0.348,NA,NA,NA,14.7,NA,3.6,2,5.6,0.131
1966-67,30,SFW,NBA,PG,69,1764,10.2,0.48,0.323,NA,NA,NA,17.9,NA,0.9,2.6,3.5,0.096
1967-68,31,SFW,NBA,PG,67,1992,12.5,0.515,0.4,NA,NA,NA,24.8,NA,2.2,2.9,5.2,0.124
1968-69,32,SFW,NBA,PG,51,1516,12,0.493,0.415,NA,NA,NA,26.9,NA,1.3,2.2,3.6,0.113
1969-70,33,SFW,NBA,PG,45,676,11.5,0.459,0.559,NA,NA,NA,26.9,NA,-0.1,0.9,0.8,0.056
1970-71,34,SFW,NBA,PG,34,321,8.6,0.472,0.759,NA,NA,5.5,22.4,NA,0.1,0.3,0.4,0.057
Career,NA,,NBA,,711,17826,11.3,0.489,0.38,NA,NA,5.5,20.5,NA,15.9,20.6,36.5,0.098
