Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1960-61,24,PHW,NBA,PG,77,NA,1544,5.2,12.7,0.409,2.3,3.8,0.599,5,4.1,5.5,12.6
1961-62,25,PHW,NBA,PG,75,NA,2468,5,10.6,0.474,2.3,3.9,0.592,5.2,4.9,4.1,12.3
1962-63,26,SFW,NBA,PG,71,NA,1876,5.8,12.1,0.478,2.6,4,0.646,3.9,3.5,4.9,14.1
1963-64,27,SFW,NBA,PG,70,NA,1883,5.5,12.2,0.452,3.5,5.3,0.673,4.5,3.8,4.8,14.6
1964-65,28,SFW,NBA,PG,73,NA,1733,5.3,13.8,0.384,3.6,5.7,0.624,5,4.3,5,14.1
1965-66,29,SFW,NBA,PG,79,NA,2053,6.4,12.7,0.503,2.7,4.4,0.611,5.6,3.9,4.6,15.5
1966-67,30,SFW,NBA,PG,69,NA,1764,4.3,9.5,0.454,1.8,3.1,0.583,6.6,5.5,5.4,10.4
1967-68,31,SFW,NBA,PG,67,NA,1992,4.6,9.8,0.467,2.7,3.9,0.694,5,7,5.1,11.8
1968-69,32,SFW,NBA,PG,51,NA,1516,3.8,8.5,0.451,2.3,3.5,0.638,4.3,7.3,4.3,9.9
1969-70,33,SFW,NBA,PG,45,NA,676,4.2,10.8,0.386,4,6,0.664,3.9,7.6,5.5,12.3
1970-71,34,SFW,NBA,PG,34,NA,321,2.5,6.1,0.407,2.7,4.6,0.585,4.5,6.5,6.6,7.6
Career,NA,,NBA,,711,NA,17826,5,11.2,0.451,2.7,4.3,0.632,5,5,4.9,12.8
