Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1960-61,24,PHW,NBA,PG,77,NA,1544,222,543,0.409,97,162,0.599,214,174,235,541
1961-62,25,PHW,NBA,PG,75,NA,2468,343,724,0.474,158,267,0.592,355,333,279,844
1962-63,26,SFW,NBA,PG,71,NA,1876,301,630,0.478,133,206,0.646,205,184,253,735
1963-64,27,SFW,NBA,PG,70,NA,1883,289,640,0.452,185,275,0.673,236,197,249,763
1964-65,28,SFW,NBA,PG,73,NA,1733,254,662,0.384,171,274,0.624,239,205,242,679
1965-66,29,SFW,NBA,PG,79,NA,2053,364,724,0.503,154,252,0.611,322,225,265,882
1966-67,30,SFW,NBA,PG,69,NA,1764,212,467,0.454,88,151,0.583,321,269,265,512
1967-68,31,SFW,NBA,PG,67,NA,1992,252,540,0.467,150,216,0.694,276,390,284,654
1968-69,32,SFW,NBA,PG,51,NA,1516,162,359,0.451,95,149,0.638,181,306,183,419
1969-70,33,SFW,NBA,PG,45,NA,676,78,202,0.386,75,113,0.664,74,142,103,231
1970-71,34,SFW,NBA,PG,34,NA,321,22,54,0.407,24,41,0.585,40,58,59,68
Career,NA,,NBA,,711,NA,17826,2499,5545,0.451,1330,2106,0.632,2463,2483,2417,6328
