,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1960-61,24,PHW,NBA,,6,9,3,6,6,5,5,14
1961-62,25,PHW,NBA,,7,13,4,6,14,5,6,15
1963-64,27,SFW,NBA,,8,,8,12,,,6,18
1966-67,30,SFW,NBA,,3,5,2,5,9,6,6,6
1967-68,31,SFW,NBA,,5,,5,6,,,6,11
1968-69,32,SFW,NBA,,4,7,1,1,8,9,5,8
1970-71,34,SFW,NBA,,2,,3,5,,,,7
Career,,,,,8,,8,12,,,,18
