,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,23,HOU,NBA,PG,80,3194,72%,28%,,,,+3.2,+3.7,124,67,75,32,151,0,1149,35,72
2001-02,24,HOU,NBA,PG,57,2343,61%,39%,,,,-1.2,+10.6,113,57,56,26,174,0,816,33,71
2002-03,25,HOU,NBA,PG,81,3318,78%,22%,,,,+3.1,+8.9,138,79,81,26,219,0,1141,43,84
2003-04,26,HOU,NBA,PG,79,3194,91%,10%,,,,+2.8,+4.8,137,88,86,30,167,0,1130,28,48
2004-05,27,ORL,NBA,PG,78,2978,71%,28%,,,,-1.0,+6.8,157,71,101,40,228,0,1196,54,56
2005-06,28,TOT,NBA,PG-SG,70,2393,59%,41%,,,,-5.7,-2.2,96,54,72,21,165,12,754,35,37
2005-06,28,ORL,NBA,PG,46,1734,67%,33%,,,,-2.7,-2.7,69,39,52,17,117,7,577,24,30
2005-06,28,NYK,NBA,SG,24,659,38%,61%,1%,,,-13.2,-7.5,27,15,20,4,48,5,177,11,7
2006-07,29,NYK,NBA,SG,44,1237,18%,77%,5%,,,-1.7,+2.5,44,21,52,13,96,13,391,21,22
2007-08,30,HOU,NBA,PG,10,199,50%,49%,1%,,,-1.6,-7.6,7,4,11,3,8,1,68,1,5
Career,,,NBA,,499,18856,69%,30%,,,,+0.4,+5.2,816,441,534,191,1208,26,6645,250,395
,,,,,,,,,,,,,,,,,,,,,,
5 seasons,,HOU,NBA,,307,12248,76%,24%,,,,+2.2,+6.5,519,295,309,117,719,1,4304,140,280
2 seasons,,ORL,NBA,,124,4712,70%,30%,,,,-1.6,+3.3,226,110,153,57,345,7,1773,78,86
2 seasons,,NYK,NBA,,68,1896,25%,72%,4%,,,-5.7,-0.9,71,36,72,17,144,18,568,32,29
