,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2012-13,21,OKC,NBA,SF,38,280,,,18%,76%,7%,+1.1,-9.2,6,4,11,3,6,0,24,1,6
2013-14,22,OKC,NBA,PF,62,764,,,2%,58%,41%,+5.5,-1.6,6,9,29,3,20,2,59,2,8
2014-15,23,OKC,NBA,SF,43,631,,2%,65%,32%,2%,-10.2,-14.6,7,8,23,5,17,3,45,4,10
Career,,,NBA,,143,1675,,1%,28%,51%,20%,-1.2,-7.8,19,21,63,11,43,5,128,7,24
