,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2001-02,19,NCSTATE,34,662,95,180,2,14,52,73,,131,31,13,30,,,244,.528,.143,.712,19.5,7.2,3.9,0.9
2002-03,20,NCSTATE,31,838,144,252,9,24,88,119,,163,31,19,41,,,385,.571,.375,.739,27.0,12.4,5.3,1.0
Career,,,65,1500,239,432,11,38,140,192,,294,62,32,71,,,629,.553,.289,.729,23.1,9.7,4.5,1.0
