Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2005-06,23,DAL,NBA,PF,6,0,25,0,8.6,0,0,0,NA,0,8.6,0,0,0,NA,4.3,0,4.3,2.2,0,0,2.2,10.8,0,NA,38,113
2006-07,24,GSW,NBA,PF,4,0,6,0,0,NA,0,0,NA,0,0,NA,8.4,16.8,0.5,8.4,0,8.4,0,0,8.4,0,0,8.4,NA,152,113
2008-09,26,LAL,NBA,PF,14,0,73,7.9,18.8,0.423,0.7,0.7,1,7.2,18,0.4,4.3,4.3,1,5.1,7.2,12.3,2.9,0,0.7,2.9,5.8,20.9,NA,107,108
2009-10,27,LAL,NBA,PF,13,0,40,4,10.7,0.375,0,1.3,0,4,9.4,0.429,4,5.4,0.75,2.7,5.4,8,1.3,0,0,1.3,12.1,12.1,NA,104,114
2010-11,28,ATL,NBA,PF,9,0,48,5.8,10.5,0.556,0,0,NA,5.8,10.5,0.556,0,0,NA,3.5,7,10.5,1.2,0,0,2.3,9.3,11.6,NA,101,110
Career,NA,,NBA,,46,0,192,5.3,13.2,0.404,0.3,0.6,0.5,5,12.6,0.4,2.8,3.4,0.833,4.2,5.6,9.8,2,0,0.6,2.2,8.4,13.7,NA,100,110
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,LAL,NBA,,27,0,113,6.6,15.9,0.412,0.5,0.9,0.5,6.1,15,0.406,4.2,4.7,0.9,4.2,6.6,10.8,2.3,0,0.5,2.3,8,17.8,NA,106,110
1 season,NA,ATL,NBA,,9,0,48,5.8,10.5,0.556,0,0,NA,5.8,10.5,0.556,0,0,NA,3.5,7,10.5,1.2,0,0,2.3,9.3,11.6,NA,101,110
1 season,NA,DAL,NBA,,6,0,25,0,8.6,0,0,0,NA,0,8.6,0,0,0,NA,4.3,0,4.3,2.2,0,0,2.2,10.8,0,NA,38,113
1 season,NA,GSW,NBA,,4,0,6,0,0,NA,0,0,NA,0,0,NA,8.4,16.8,0.5,8.4,0,8.4,0,0,8.4,0,0,8.4,NA,152,113
