Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1949-50,22,TOT,NBA,SG,53,NA,NA,0.431,0.376,NA,NA,NA,NA,NA,1.3,0.9,2.2,NA
1949-50,22,MNL,NBA,SG,22,NA,NA,0.42,0.263,NA,NA,NA,NA,NA,0.2,0.5,0.8,NA
1949-50,22,INO,NBA,SG,31,NA,NA,0.434,0.419,NA,NA,NA,NA,NA,1,0.4,1.4,NA
1950-51,23,INO,NBA,SG,63,NA,NA,0.393,0.33,NA,NA,NA,NA,NA,0.3,1.7,2,NA
1951-52,24,INO,NBA,SG,55,1903,15.6,0.49,0.561,NA,NA,NA,NA,NA,4.5,2.1,6.6,0.167
1952-53,25,INO,NBA,SG,67,2468,13.2,0.448,0.549,NA,NA,NA,NA,NA,2.7,2.4,5.2,0.1
1953-54,26,PHW,NBA,SG,64,2067,10.8,0.436,0.526,NA,NA,NA,NA,NA,1.5,1.5,3.1,0.071
1954-55,27,FTW,NBA,SG,68,820,10.8,0.416,0.547,NA,NA,NA,NA,NA,0.2,1.1,1.3,0.074
Career,NA,,NBA,,370,7258,12.9,0.439,0.477,NA,NA,NA,NA,NA,10.5,9.8,20.3,0.107
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,INO,NBA,,216,4371,14.2,0.442,0.471,NA,NA,NA,NA,NA,8.5,6.7,15.2,0.129
1 season,NA,FTW,NBA,,68,820,10.8,0.416,0.547,NA,NA,NA,NA,NA,0.2,1.1,1.3,0.074
1 season,NA,PHW,NBA,,64,2067,10.8,0.436,0.526,NA,NA,NA,NA,NA,1.5,1.5,3.1,0.071
1 season,NA,MNL,NBA,,22,NA,NA,0.42,0.263,NA,NA,NA,NA,NA,0.2,0.5,0.8,NA
