Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1949-50,22,TOT,NBA,SG,53,NA,NA,114,290,0.393,63,109,0.578,NA,56,123,291
1949-50,22,MNL,NBA,SG,22,NA,NA,32,80,0.4,11,21,0.524,NA,10,39,75
1949-50,22,INO,NBA,SG,31,NA,NA,82,210,0.39,52,88,0.591,NA,46,84,216
1950-51,23,INO,NBA,SG,63,NA,NA,213,634,0.336,145,209,0.694,226,225,201,571
1951-52,24,INO,NBA,SG,55,NA,1903,220,549,0.401,231,308,0.75,246,137,171,671
1952-53,25,INO,NBA,SG,67,NA,2468,227,645,0.352,264,354,0.746,284,205,260,718
1953-54,26,PHW,NBA,SG,64,NA,2067,138,392,0.352,145,206,0.704,257,220,199,421
1954-55,27,FTW,NBA,SG,68,NA,820,56,161,0.348,54,88,0.614,155,131,115,166
Career,NA,,NBA,,370,NA,7258,968,2671,0.362,902,1274,0.708,1168,974,1069,2838
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,INO,NBA,,216,NA,4371,742,2038,0.364,692,959,0.722,756,613,716,2176
1 season,NA,FTW,NBA,,68,NA,820,56,161,0.348,54,88,0.614,155,131,115,166
1 season,NA,PHW,NBA,,64,NA,2067,138,392,0.352,145,206,0.704,257,220,199,421
1 season,NA,MNL,NBA,,22,NA,NA,32,80,0.4,11,21,0.524,NA,10,39,75
