Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1978-79,22,SDC,NBA,SG,72,NA,1195,12.7,25.8,0.49,NA,NA,NA,12.7,25.8,0.49,2.9,3.7,0.776,1.8,1.9,3.7,3.1,1.6,0.1,3.7,3.3,28.2,NA,105,111
1979-80,23,SDC,NBA,SG,82,NA,2118,14.4,30,0.48,0.9,2.9,0.328,13.5,27.2,0.496,4.3,5.3,0.815,2.3,2,4.3,3.7,1.6,0.2,3.8,3.2,34.1,NA,107,113
1980-81,24,SDC,NBA,SG,82,NA,1976,15.6,33.5,0.465,1.2,3.4,0.34,14.4,30.1,0.479,6.1,7.2,0.852,1.8,1.3,3.1,4,2.2,0.1,4,3.8,38.4,NA,105,110
1981-82,25,TOT,NBA,SG,60,10,997,13.3,29.9,0.443,1.3,4.5,0.298,11.9,25.4,0.469,6.7,8,0.843,1.1,1.9,3,4.1,1.4,0,5.1,4.9,34.6,NA,101,115
1981-82,25,SDC,NBA,SG,37,10,808,13.7,30.1,0.456,1.4,4.3,0.324,12.3,25.7,0.478,6.9,8.2,0.843,1.2,1.7,2.9,3.9,1.3,0,5.2,5,35.7,NA,103,117
1981-82,25,ATL,NBA,SG,23,0,189,11.2,29.4,0.382,1.1,5.3,0.2,10.1,24,0.422,5.9,6.9,0.846,0.5,2.7,3.2,5.1,1.6,0,4.8,4.8,29.4,NA,91,108
1982-83,26,UTA,NBA,SG,18,3,210,7.7,21.5,0.356,0.4,1.5,0.286,7.2,20,0.362,3.8,5.3,0.72,0.6,3,3.6,2.1,1.3,0.2,2.6,6.4,19.6,NA,84,109
1985-86,29,WSB,NBA,SG,9,0,110,11,29.5,0.373,3.1,6.2,0.5,7.9,23.3,0.34,5.3,7.5,0.706,1.8,3.5,5.3,3.1,3.1,0.4,5.7,4.4,30.4,NA,88,105
Career,NA,,NBA,,323,13,6606,14,29.9,0.467,1.1,3.4,0.331,13.1,27.2,0.48,4.9,6,0.824,1.8,1.8,3.6,3.7,1.8,0.1,4.1,3.8,33.8,NA,104,112
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,SDC,NBA,,273,10,6097,14.3,30.3,0.473,1.1,3.3,0.332,13.4,27.6,0.487,4.9,6,0.829,1.9,1.7,3.6,3.7,1.8,0.1,4.1,3.7,34.5,NA,105,112
1 season,NA,ATL,NBA,,23,0,189,11.2,29.4,0.382,1.1,5.3,0.2,10.1,24,0.422,5.9,6.9,0.846,0.5,2.7,3.2,5.1,1.6,0,4.8,4.8,29.4,NA,91,108
1 season,NA,UTA,NBA,,18,3,210,7.7,21.5,0.356,0.4,1.5,0.286,7.2,20,0.362,3.8,5.3,0.72,0.6,3,3.6,2.1,1.3,0.2,2.6,6.4,19.6,NA,84,109
1 season,NA,WSB,NBA,,9,0,110,11,29.5,0.373,3.1,6.2,0.5,7.9,23.3,0.34,5.3,7.5,0.706,1.8,3.5,5.3,3.1,3.1,0.4,5.7,4.4,30.4,NA,88,105
