Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
1965-66,26,STL,NBA,C,1,0,24:00,0,11,0,NA,NA,NA,10,13,0.769,NA,18,1,NA,NA,NA,2,10
1967-68,28,STL,NBA,C,1,1,30:00,2,11,0.182,NA,NA,NA,2,2,1,NA,10,1,NA,NA,NA,4,6
1970-71,31,UTS,ABA,C,1,NA,27:00,5,11,0.455,0,0,NA,2,3,0.667,2,8,3,NA,NA,4,4,12
1971-72,32,UTS,ABA,C,1,NA,27:00,7,11,0.636,0,0,NA,1,1,1,3,7,0,NA,NA,4,4,15
1972-73,33,UTS,ABA,PF,1,NA,15:00,3,6,0.5,0,0,NA,0,0,NA,0,4,1,1,2,1,1,6
Career,NA,,TOT,,5,1,123,17,50,0.34,0,0,NA,15,19,0.789,5,47,6,1,2,9,15,49
,NA,,ABA,,3,NA,69,15,28,0.536,0,0,NA,3,4,0.75,5,19,4,1,2,9,9,33
,NA,,NBA,,2,1,54,2,22,0.091,NA,NA,NA,12,15,0.8,NA,28,2,NA,NA,NA,6,16
