,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1988-89,19,LSU,32,1180,359,739,84,216,163,200,,108,130,55,6,113,70,965,.486,.389,.815,36.9,30.2,3.4,4.1
1989-90,20,LSU,32,1202,305,662,88,246,191,210,,81,102,52,1,117,66,889,.461,.358,.910,37.6,27.8,2.5,3.2
Career,,,64,2382,664,1401,172,462,354,410,,189,232,107,7,230,136,1854,.474,.372,.863,37.2,29.0,3.0,3.6
