Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1990-91,21,DEN,NBA,PG,67,19,22.5,6.2,15.1,.413,0.4,1.5,.240,5.9,13.6,.432,.425,1.3,1.5,.857,0.5,1.3,1.8,3.1,0.8,0.1,1.6,2.2,14.1
1991-92,22,DEN,NBA,PG,81,11,19.0,4.4,10.4,.421,0.4,1.2,.330,4.0,9.3,.433,.440,1.2,1.3,.870,0.3,1.1,1.4,2.4,0.5,0.0,1.4,1.6,10.3
1992-93,23,DEN,NBA,PG,81,81,33.5,7.8,17.4,.450,0.9,2.4,.355,7.0,14.9,.465,.475,2.7,2.9,.935,0.6,2.1,2.8,4.2,1.0,0.1,2.3,2.2,19.2
1993-94,24,DEN,NBA,PG,80,78,32.7,7.4,16.0,.460,0.5,1.7,.316,6.8,14.3,.476,.476,2.7,2.9,.956,0.3,1.8,2.1,4.5,1.0,0.1,1.9,1.9,18.0
1994-95,25,DEN,NBA,PG,73,43,28.5,6.5,13.8,.470,1.1,2.9,.386,5.3,10.8,.492,.511,1.9,2.1,.885,0.4,1.4,1.9,3.6,1.1,0.1,1.6,1.7,16.0
1995-96,26,DEN,NBA,PG,57,53,35.6,7.3,16.8,.434,2.1,5.4,.392,5.1,11.3,.454,.497,2.6,2.8,.930,0.5,2.0,2.4,6.8,1.1,0.1,2.0,2.1,19.2
1996-97,27,SAC,NBA,PG,75,51,28.4,5.5,12.3,.445,1.3,3.3,.382,4.2,9.0,.468,.496,1.5,1.8,.846,0.2,1.4,1.6,2.5,0.7,0.1,1.6,2.3,13.7
1997-98,28,SAC,NBA,PG,31,0,17.1,3.3,8.8,.377,0.2,1.0,.161,3.2,7.8,.405,.386,0.5,0.5,1.000,0.2,1.0,1.2,1.9,0.5,0.0,0.6,1.0,7.3
1998-99,29,Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey)
1999-00,30,Did Not Play (retired),Did Not Play (retired),Did Not Play (retired),Did Not Play (retired),Did Not Play (retired),Did Not Play (retired),Did Not Play (retired),Did Not Play (retired),Did Not Play (retired),Did Not Play (retired),Did Not Play (retired),Did Not Play (retired),Did Not Play (retired),Did Not Play (retired),Did Not Play (retired),Did Not Play (retired),Did Not Play (retired),Did Not Play (retired),Did Not Play (retired),Did Not Play (retired),Did Not Play (retired),Did Not Play (retired),Did Not Play (retired),Did Not Play (retired),Did Not Play (retired),Did Not Play (retired),Did Not Play (retired),Did Not Play (retired)
2000-01,31,VAN,NBA,PG,41,0,11.9,2.9,6.0,.488,0.1,0.3,.286,2.8,5.7,.500,.496,0.5,0.7,.759,0.1,0.5,0.6,1.9,0.2,0.0,0.6,1.2,6.5
Career,NA,,NBA,,586,336,26.7,6.0,13.6,.442,0.8,2.3,.354,5.2,11.3,.460,.472,1.8,2.0,.905,0.4,1.5,1.9,3.5,0.8,0.1,1.6,1.9,14.6
,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6 seasons,NA,DEN,NBA,,439,285,28.4,6.6,14.8,.443,0.8,2.4,.354,5.7,12.4,.460,.472,2.0,2.2,.916,0.4,1.6,2.1,4.0,0.9,0.1,1.8,1.9,16.0
2 seasons,NA,SAC,NBA,,106,51,25.1,4.8,11.3,.429,0.9,2.6,.357,3.9,8.7,.451,.471,1.2,1.4,.862,0.2,1.3,1.5,2.3,0.7,0.1,1.3,1.9,11.9
1 season,NA,VAN,NBA,,41,0,11.9,2.9,6.0,.488,0.1,0.3,.286,2.8,5.7,.500,.496,0.5,0.7,.759,0.1,0.5,0.6,1.9,0.2,0.0,0.6,1.2,6.5
