,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1979-80,19,NJN,NBA,,19,,1,,,,9,11,,,,,,,,,45,
1980-81,20,NJN,NBA,,17,,1,,,,8,10,,,,,,,,,38,
1981-82,21,TOT,NBA,,16,,0,,,,10,13,,,,,,,,,38,
1981-82,21,KCK,NBA,,16,,0,,,,8,11,,,,,,,,,38,
1981-82,21,CLE,NBA,,12,25,0,,12,,10,13,,,19,6,,4,,6,34,
1982-83,22,CLE,NBA,,19,28,0,,19,,14,20,,,23,5,,,,,40,
1983-84,23,CLE,NBA,,14,27,1,1,14,27,9,12,7,18,21,8,3,4,8,6,32,27.2
1984-85,24,WSB,NBA,,14,27,1,1,14,27,9,10,11,15,18,8,4,5,8,6,32,30.2
1985-86,25,WSB,NBA,,16,27,1,1,16,26,15,18,8,15,17,10,5,4,8,6,38,29.6
1986-87,26,PHI,NBA,,15,24,0,1,15,24,9,9,6,14,20,6,5,3,6,6,35,28.9
1987-88,27,PHI,NBA,,13,24,1,1,13,24,11,14,5,12,12,8,5,3,10,6,32,30.0
1988-89,28,PHI,NBA,,11,21,0,1,11,20,10,12,5,9,10,7,3,1,4,4,26,20.9
1991-92,31,LAL,NBA,,4,7,0,1,4,7,2,2,3,6,8,2,2,0,3,3,10,7.1
Career,,,,,19,,1,,,,15,20,,,,,,,,,45,
3 Seasons,,CLE,NBA,,19,28,1,,19,,14,20,,,23,8,,,,,40,
2 Seasons,,WSB,NBA,,16,27,1,1,16,27,15,18,11,15,18,10,5,5,8,6,38,30.2
2 Seasons,,NJN,NBA,,19,,1,,,,9,11,,,,,,,,,45,
3 Seasons,,PHI,NBA,,15,24,1,1,15,24,11,14,6,14,20,8,5,3,10,6,35,30.0
1 Season,,KCK,NBA,,16,,0,,,,8,11,,,,,,,,,38,
1 Season,,LAL,NBA,,4,7,0,1,4,7,2,2,3,6,8,2,2,0,3,3,10,7.1
