,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,TOV,PF,PTS
1967-68,,TOT,ABA,,3,,0,,,,3,4,,,,,,,8
1967-68,,NJA,ABA,,3,,0,,,,3,4,,,,,,,8
1967-68,,PTP,ABA,,3,,0,,,,2,3,,,,,,,8
Career,,,,,3,,0,,,,3,4,,,,,,,8
1 Season,,NJA,ABA,,3,,0,,,,3,4,,,,,,,8
1 Season,,PTP,ABA,,3,,0,,,,2,3,,,,,,,8
