,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2005-06,23,BOS,NBA,PG,80,1235,75%,25%,,,,-4.1,-3.6,47,34,69,22,23,5,284,3,13
2006-07,24,IND,NBA,SG,41,254,26%,72%,3%,,,-6.5,-3.7,12,6,17,4,11,2,47,3,3
2007-08,25,SAC,NBA,SG,7,61,53%,42%,5%,,,-17.1,-15.0,2,3,2,1,0,1,7,0,1
2010-11,28,NJN,NBA,SG,3,5,,100%,,,,+38.9,+46.1,0,0,0,0,0,0,2,0,1
Career,,,NBA,,131,1555,66%,33%,1%,,,-4.9,-3.9,61,43,88,27,34,8,340,6,18
,,,,,,,,,,,,,,,,,,,,,,
1 season,,BOS,NBA,,80,1235,75%,25%,,,,-4.1,-3.6,47,34,69,22,23,5,284,3,13
1 season,,IND,NBA,,41,254,26%,72%,3%,,,-6.5,-3.7,12,6,17,4,11,2,47,3,3
1 season,,SAC,NBA,,7,61,53%,42%,5%,,,-17.1,-15.0,2,3,2,1,0,1,7,0,1
1 season,,NJN,NBA,,3,5,,100%,,,,+38.9,+46.1,0,0,0,0,0,0,2,0,1
