,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2005-06,23,BOS,NBA,39:15,5,9,2,3,4,9,4,6,4,5,8,6,5,1,6,6,14,14.4
2006-07,24,IND,NBA,20:45,3,6,1,2,3,6,4,4,3,5,5,3,2,1,3,5,9,8.9
2007-08,25,SAC,NBA,16:35,1,3,0,1,1,3,0,0,0,2,2,1,1,1,2,4,2,0.7
2010-11,28,NJN,NBA,2:58,1,1,0,0,1,1,1,2,0,0,0,1,1,0,0,0,2,2.3
Career,,,,39:15,5,9,2,3,4,9,4,6,4,5,8,6,5,1,6,6,14,14.4
1 Season,,BOS,NBA,39:15,5,9,2,3,4,9,4,6,4,5,8,6,5,1,6,6,14,14.4
1 Season,,IND,NBA,20:45,3,6,1,2,3,6,4,4,3,5,5,3,2,1,3,5,9,8.9
1 Season,,SAC,NBA,16:35,1,3,0,1,1,3,0,0,0,2,2,1,1,1,2,4,2,0.7
1 Season,,NJN,NBA,2:58,1,1,0,0,1,1,1,2,0,0,0,1,1,0,0,0,2,2.3
