,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2001-02,20,MEM,NBA,PF,28,320,,,14%,67%,19%,-6.2,+2.1,6,9,12,1,9,0,21,2,9
Career,,,NBA,,28,320,,,14%,67%,19%,-6.2,+2.1,6,9,12,1,9,0,21,2,9
