Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1974-75,24,HOU,NBA,SF,33,NA,214,42,100,0.42,15,22,0.682,12,23,35,22,9,3,38,99
Career,NA,,NBA,,33,NA,214,42,100,0.42,15,22,0.682,12,23,35,22,9,3,38,99
