,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2005-06,23,PHO,NBA,PF,20,796,,,,60%,40%,+3.1,+5.1,24,11,37,15,46,5,249,19,19
2006-07,24,PHO,NBA,PF,10,235,,,,86%,14%,0.0,-10.4,6,5,9,3,7,3,68,3,2
2007-08,25,PHO,NBA,PF,5,178,,,39%,58%,4%,-0.2,+9.0,3,2,9,5,3,2,54,0,0
2009-10,27,CHA,NBA,PF,4,152,,,,96%,4%,-17.5,-32.9,6,2,5,2,0,1,36,0,1
2011-12,29,SAS,NBA,PF,14,346,,,,94%,6%,+15.0,+16.1,7,6,13,1,4,1,81,1,4
2012-13,30,SAS,NBA,PF,16,273,,,,89%,10%,+7.8,+0.5,7,1,10,2,2,2,66,0,3
2013-14,31,SAS,NBA,PF,23,604,,,2%,94%,4%,+8.3,-4.0,15,9,22,1,16,4,190,2,6
2014-15,32,SAS,NBA,PF,7,198,,,,97%,4%,-1.9,-6.0,2,3,6,1,4,1,58,1,1
2015-16,33,SAS,NBA,PF,9,159,,,,99%,1%,+10.7,+1.0,0,5,3,0,2,1,53,0,4
2016-17,34,UTA,NBA,PF,11,203,,,,87%,14%,+3.7,+13.3,10,2,6,1,4,0,54,2,3
Career,,,NBA,,119,3144,,,3%,82%,15%,+4.5,+1.0,80,46,120,31,88,20,909,28,43
,,,,,,,,,,,,,,,,,,,,,,
5 seasons,,SAS,NBA,,69,1580,,,1%,94%,5%,+8.7,+1.4,31,24,54,5,28,9,448,4,18
3 seasons,,PHO,NBA,,35,1209,,,6%,65%,30%,+2.0,+2.7,33,18,55,23,56,10,371,22,21
1 season,,UTA,NBA,,11,203,,,,87%,14%,+3.7,+13.3,10,2,6,1,4,0,54,2,3
1 season,,CHA,NBA,,4,152,,,,96%,4%,-17.5,-32.9,6,2,5,2,0,1,36,0,1
