,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2003-04,21,ATL,NBA,SG,76,1919,.447,8.5,.917,.457,.125,.147,.188,.083,.467,.545,.308,.370,.458,.231,.552,.070,21,1.000,.385,.300,1,0
2004-05,22,ATL,NBA,SG,66,1201,.422,11.9,.830,.299,.163,.092,.276,.170,.471,.625,.354,.333,.420,.180,.548,.044,11,1.000,.400,.300,1,0
2005-06,23,PHO,NBA,PF,81,2874,.526,8.4,.965,.438,.154,.117,.256,.035,.536,.660,.450,.350,.459,.267,.499,.047,40,1.000,.567,.294,1,0
2006-07,24,PHO,NBA,PF,73,2268,.538,9.8,.921,.385,.163,.084,.288,.079,.555,.685,.538,.375,.445,.333,.546,.040,21,1.000,.556,.400,3,0
2007-08,25,PHO,NBA,PF,82,2308,.477,10.6,.937,.342,.156,.099,.339,.063,.488,.624,.465,.266,.425,.317,.647,.019,11,1.000,.634,.385,1,0
2008-09,26,TOT,NBA,PF,81,2754,.507,10.4,.795,.374,.208,.051,.162,.205,.531,.616,.484,.444,.420,.414,.566,.017,14,.987,.105,.474,1,0
2008-09,26,PHO,NBA,PF,22,538,.567,9.0,.901,.390,.270,.050,.191,.099,.591,.727,.553,.429,.407,.357,.467,.028,4,1.000,.071,.000,1,0
2008-09,26,CHA,NBA,PF,59,2216,.495,10.7,.775,.371,.197,.051,.156,.225,.517,.594,.466,.447,.422,.419,.591,.015,10,.986,.108,.500,0,0
2009-10,27,CHA,NBA,PF,82,2906,.483,11.6,.734,.387,.129,.049,.168,.266,.541,.645,.470,.289,.431,.320,.691,.008,5,1.000,.092,.211,1,0
2010-11,28,CHA,NBA,PF,82,2778,.492,12.7,.708,.302,.194,.044,.168,.292,.553,.667,.500,.353,.462,.345,.554,.004,3,.962,.044,.300,1,0
2011-12,29,TOT,NBA,PF,57,1424,.444,12.6,.718,.319,.160,.063,.177,.282,.496,.589,.411,.318,.468,.313,.624,.006,2,.935,.030,.333,0,0
2011-12,29,CHA,NBA,PF,37,1018,.410,13.3,.696,.283,.166,.071,.177,.304,.472,.563,.404,.300,.460,.267,.591,.007,2,.913,.023,.000,0,0
2011-12,29,SAS,NBA,PF,20,406,.588,9.9,.809,.471,.132,.029,.176,.191,.582,.656,.444,.500,.500,.615,.719,.000,0,1.000,.077,1.000,0,0
2012-13,30,SAS,NBA,PF,75,1709,.539,11.3,.765,.380,.154,.075,.157,.235,.587,.762,.451,.400,.385,.385,.785,.018,6,.967,.269,.429,0,0
2013-14,31,SAS,NBA,PF,79,1974,.521,10.8,.807,.324,.267,.066,.150,.193,.549,.686,.523,.421,.356,.402,.584,.009,4,1.000,.188,.333,2,0
2014-15,32,SAS,NBA,PF,81,1984,.460,11.7,.733,.285,.285,.074,.089,.267,.512,.611,.489,.383,.375,.320,.540,.002,1,.963,.124,.143,0,0
2015-16,33,SAS,NBA,PF,76,1386,.527,8.7,.820,.394,.277,.073,.076,.180,.564,.662,.547,.250,.414,.362,.480,.000,0,.960,.072,.200,1,0
2016-17,34,UTA,NBA,PF,73,1283,.446,11.6,.752,.373,.156,.076,.147,.248,.512,.664,.431,.440,.250,.247,.373,.003,1,.950,.259,.429,0,0
Career,,,NBA,,1064,28768,.493,10.7,.817,.362,.187,.076,.192,.183,.529,.647,.478,.354,.425,.336,.571,.019,140,.977,.168,.336,13,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5 seasons,,SAS,NBA,,331,7459,.508,10.7,.779,.339,.251,.070,.118,.221,.548,.674,.507,.371,.381,.367,.590,.006,11,.975,.156,.304,3,0
4 seasons,,CHA,NBA,,260,8918,.481,11.8,.734,.346,.172,.051,.166,.266,.530,.628,.472,.354,.441,.346,.610,.009,20,.975,.072,.327,2,0
4 seasons,,PHO,NBA,,258,7988,.517,9.5,.941,.393,.164,.099,.284,.059,.530,.662,.488,.333,.441,.315,.549,.036,76,1.000,.531,.362,6,0
2 seasons,,ATL,NBA,,142,3120,.435,10.1,.875,.381,.143,.120,.231,.125,.469,.576,.333,.356,.436,.197,.550,.058,32,1.000,.395,.300,2,0
1 season,,UTA,NBA,,73,1283,.446,11.6,.752,.373,.156,.076,.147,.248,.512,.664,.431,.440,.250,.247,.373,.003,1,.950,.259,.429,0,0
