,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2003-04,21,ATL,NBA,41:49,7,10,2,2,7,10,5,6,8,8,12,10,4,2,6,6,15,18.5
2004-05,22,ATL,NBA,39:30,7,14,2,4,7,11,9,10,5,7,9,9,4,2,8,5,20,15.6
2005-06,23,PHO,NBA,46:43,12,19,1,2,12,19,10,10,8,10,13,16,3,4,6,6,31,29.8
2006-07,24,PHO,NBA,47:20,9,15,2,4,9,14,5,7,7,11,14,14,2,3,8,6,21,24.7
2007-08,25,PHO,NBA,43:30,11,16,1,4,11,15,7,7,5,9,11,11,3,3,6,6,22,21.9
2008-09,26,TOT,NBA,48:11,15,24,4,7,15,21,6,8,7,9,13,13,4,7,8,6,30,29.8
2008-09,26,PHO,NBA,35:26,7,15,1,3,7,13,3,5,3,6,7,5,2,3,4,4,14,12.0
2008-09,26,CHA,NBA,48:11,15,24,4,7,15,21,6,8,7,9,13,13,4,7,8,6,30,29.8
2009-10,27,CHA,NBA,52:13,10,18,5,8,10,15,7,8,6,9,12,9,3,5,6,6,28,25.7
2010-11,28,CHA,NBA,44:10,11,20,4,10,11,14,5,6,5,12,16,11,4,3,6,6,26,30.3
2011-12,29,TOT,NBA,41:00,12,15,3,6,9,12,6,10,5,12,16,10,3,2,6,6,27,22.4
2011-12,29,CHA,NBA,41:00,12,15,3,6,9,12,6,10,5,12,16,10,3,2,6,6,27,22.4
2011-12,29,SAS,NBA,26:37,4,7,2,2,3,7,2,2,5,7,9,9,3,1,3,6,9,13.3
2012-13,30,SAS,NBA,38:04,7,12,2,5,7,9,5,5,5,7,9,6,4,2,5,5,16,12.9
2013-14,31,SAS,NBA,37:42,9,20,3,5,7,18,6,7,4,7,11,7,3,2,5,5,22,18.1
2014-15,32,SAS,NBA,39:13,10,16,3,6,10,14,8,8,6,8,13,9,3,2,5,5,23,20.8
2015-16,33,SAS,NBA,35:05,8,13,2,5,7,11,4,5,3,7,8,7,2,3,6,5,20,18.9
2016-17,34,UTA,NBA,33:23,9,12,3,5,8,8,4,4,3,7,8,8,2,2,4,5,19,15.6
Career,,,,52:13,15,24,5,10,15,21,10,10,8,12,16,16,4,7,8,6,31,30.3
5 Seasons,,SAS,NBA,39:13,10,20,3,6,10,18,8,8,6,8,13,9,4,3,6,6,23,20.8
4 Seasons,,CHA,NBA,52:13,15,24,5,10,15,21,7,10,7,12,16,13,4,7,8,6,30,30.3
4 Seasons,,PHO,NBA,47:20,12,19,2,4,12,19,10,10,8,11,14,16,3,4,8,6,31,29.8
2 Seasons,,ATL,NBA,41:49,7,14,2,4,7,11,9,10,8,8,12,10,4,2,8,6,20,18.5
1 Season,,UTA,NBA,33:23,9,12,3,5,8,8,4,4,3,7,8,8,2,2,4,5,19,15.6
