,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1988-89,22,WSB,NBA,,9,20,1,3,9,20,11,12,6,5,8,5,3,1,6,6,28,21.1
1989-90,23,WSB,NBA,,17,33,4,5,17,30,9,14,4,4,7,7,2,1,5,5,40,29.0
1990-91,24,WSB,NBA,,15,26,2,3,15,26,10,11,5,4,6,9,3,3,6,5,33,27.8
1991-92,25,WSB,NBA,,16,30,2,2,14,29,12,14,5,7,9,9,3,2,4,6,40,30.8
1994-95,28,MIA,NBA,,8,14,2,4,7,12,7,9,3,6,8,8,2,1,3,5,22,18.1
1995-96,29,WSB,NBA,,9,14,5,8,6,9,7,8,4,7,7,6,2,1,4,6,24,20.8
1997-98,31,WAS,NBA,27:48,8,11,4,6,5,8,6,6,3,5,6,2,2,0,4,4,24,18.7
Career,,,,27:48,17,33,5,8,17,30,12,14,6,7,9,9,3,3,6,6,40,30.8
6 Seasons,,"WAS,WSB",NBA,27:48,17,33,5,8,17,30,12,14,6,7,9,9,3,3,6,6,40,30.8
1 Season,,MIA,NBA,,8,14,2,4,7,12,7,9,3,6,8,8,2,1,3,5,22,18.1
