Season,Team,Lg,Salary
1988-89,Washington Bullets,NBA,"$225,000"
1990-91,Washington Bullets,NBA,"$605,000"
1991-92,Washington Bullets,NBA,"$780,000"
1992-93,Washington Bullets,NBA,"$780,000"
1994-95,Miami Heat,NBA,"$150,000"
Career,(may be incomplete),,"$2,540,000"
