,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1976-77,21,POR,NBA,,10,17,,,,,10,10,3,3,5,7,3,2,,6,25,
1977-78,22,POR,NBA,,9,16,,,,,11,11,4,7,7,7,4,2,4,5,23,19.5
1978-79,23,IND,NBA,,14,,,,,,13,14,,,,,,,,,35,
1979-80,24,IND,NBA,,14,,1,,,,10,,,,,,,,,,32,
1980-81,25,IND,NBA,,13,,1,,,,8,10,,,,,,,,,30,
1981-82,26,IND,NBA,,13,21,1,,13,,12,13,,,7,12,,,,6,34,
1982-83,27,ATL,NBA,,12,21,1,,12,,9,10,,,8,17,,,,5,31,
1983-84,28,ATL,NBA,,12,24,0,2,12,24,10,12,5,6,6,11,,2,,5,29,
1984-85,29,CLE,NBA,,14,23,2,2,14,22,11,11,2,5,5,13,3,1,7,6,33,29.7
1985-86,30,TOT,NBA,,7,14,1,3,7,14,11,14,1,3,3,10,3,1,5,3,17,16.8
1985-86,30,CLE,NBA,,7,14,1,3,7,14,11,14,1,3,3,8,3,1,3,3,17,16.8
1985-86,30,ATL,NBA,,4,8,1,1,4,8,11,13,1,3,3,10,2,0,5,3,17,16.5
Career,,,,,14,,,,,,13,,,,,,,,,,35,
4 Seasons,,IND,NBA,,14,,,,,,13,,,,,,,,,,35,
2 Seasons,,POR,NBA,,10,17,,,,,11,11,4,7,7,7,4,2,,6,25,
3 Seasons,,ATL,NBA,,12,24,1,,12,,11,13,,,8,17,,,,5,31,
2 Seasons,,CLE,NBA,,14,23,2,3,14,22,11,14,2,5,5,13,3,1,7,6,33,29.7
