,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2010-11,23,MEM,NBA,SG,13,362,23%,47%,31%,,,+3.5,+9.7,9,3,19,1,10,2,69,4,7
2011-12,24,MEM,NBA,SG,7,163,15%,81%,5%,,,-9.1,-18.9,11,5,3,2,9,2,31,0,5
2014-15,27,MIL,NBA,SG,6,156,,95%,5%,,,-1.6,+22.2,7,2,5,0,3,0,42,1,3
Career,,,NBA,,26,681,16%,66%,19%,,,-0.7,+5.7,27,10,27,3,22,4,142,5,15
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,MEM,NBA,,20,525,20%,57%,23%,,,-0.5,+0.8,20,8,22,3,19,4,100,4,12
1 season,,MIL,NBA,,6,156,,95%,5%,,,-1.6,+22.2,7,2,5,0,3,0,42,1,3
