Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1963-64,23,NYK,NBA,PG,5,NA,59,7.9,18.3,0.433,NA,NA,NA,7.9,18.3,0.433,1.8,4.9,0.375,NA,NA,3.7,3.7,NA,2.4,17.7
1967-68,27,INA,ABA,PG,71,NA,1241,5,11.4,0.437,0,0.1,0.2,5,11.3,0.44,4.4,6.5,0.682,NA,NA,5.6,3.7,2.2,3.2,14.4
1968-69,28,INA,ABA,PG,10,NA,272,4.1,8.9,0.463,0,0,NA,4.1,8.9,0.463,4,6.2,0.638,1.3,3.2,4.5,2.8,2.6,3.6,12.2
Career,NA,,TOT,,86,NA,1572,4.9,11.2,0.44,0,0.1,0.2,4.9,11.1,0.442,4.2,6.4,0.665,1.3,3.2,5.3,3.6,2.3,3.2,14.2
,NA,,ABA,,81,NA,1513,4.8,11,0.44,0,0.1,0.2,4.8,10.8,0.443,4.3,6.4,0.674,1.3,3.2,5.4,3.6,2.3,3.2,14
,NA,,NBA,,5,NA,59,7.9,18.3,0.433,NA,NA,NA,7.9,18.3,0.433,1.8,4.9,0.375,NA,NA,3.7,3.7,NA,2.4,17.7
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,INA,ABA,,81,NA,1513,4.8,11,0.44,0,0.1,0.2,4.8,10.8,0.443,4.3,6.4,0.674,1.3,3.2,5.4,3.6,2.3,3.2,14
1 season,NA,NYK,NBA,,5,NA,59,7.9,18.3,0.433,NA,NA,NA,7.9,18.3,0.433,1.8,4.9,0.375,NA,NA,3.7,3.7,NA,2.4,17.7
