,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,24,BOS,NBA,PF,81,3396,,,3%,96%,1%,-2.4,+0.7,129,82,90,42,149,0,960,38,116
2001-02,25,BOS,NBA,PF,81,3406,,,7%,86%,7%,+2.9,+4.7,114,74,79,42,140,0,902,30,125
2002-03,26,BOS,NBA,PF,78,3235,,,3%,81%,16%,+0.9,+6.6,128,68,91,38,123,0,860,33,88
2003-04,27,DAL,NBA,PF,82,2840,,,23%,63%,14%,+2.1,-9.7,132,37,100,20,94,0,810,27,89
2004-05,28,TOT,NBA,PF,77,2955,,,1%,89%,11%,-9.4,-7.3,104,71,113,40,172,0,574,43,104
2004-05,28,ATL,NBA,PF,53,2128,,,,86%,13%,-13.3,-5.8,82,46,69,30,133,0,419,32,76
2004-05,28,BOS,NBA,PF,24,827,,,2%,95%,3%,+0.4,-0.7,22,25,44,10,39,0,155,11,28
2005-06,29,MIA,NBA,PF,82,2199,,,33%,66%,,+2.9,-3.2,59,47,83,20,58,7,361,19,38
2006-07,30,MIA,NBA,PF,78,1818,,,19%,79%,2%,-0.5,+0.3,45,34,80,23,42,22,285,9,47
2007-08,31,MIN,NBA,PF,46,892,,,41%,59%,,-5.0,+3.3,19,11,38,8,27,6,98,4,21
Career,,,NBA,,605,20741,,,12%,80%,7%,-0.8,-0.6,730,424,674,233,805,35,4850,203,628
,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,BOS,NBA,,264,10864,,,4%,88%,7%,+0.5,+3.6,393,249,304,132,451,0,2877,112,357
2 seasons,,MIA,NBA,,160,4017,,,27%,72%,1%,+1.3,-1.6,104,81,163,43,100,29,646,28,85
1 season,,DAL,NBA,,82,2840,,,23%,63%,14%,+2.1,-9.7,132,37,100,20,94,0,810,27,89
1 season,,ATL,NBA,,53,2128,,,,86%,13%,-13.3,-5.8,82,46,69,30,133,0,419,32,76
1 season,,MIN,NBA,,46,892,,,41%,59%,,-5.0,+3.3,19,11,38,8,27,6,98,4,21
