,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2001-02,25,BOS,NBA,PF,16,703,.411,12.7,.658,.317,.176,.110,.056,.342,.424,.515,.339,.343,.333,.385,.438,.013,4,.881,.138,.333,0,0
2002-03,26,BOS,NBA,PF,10,440,.415,10.6,.744,.324,.273,.136,.011,.256,.435,.544,.333,.333,1.000,.356,.333,.006,1,.813,.089,.250,0,0
2003-04,27,DAL,NBA,PF,5,140,.361,6.7,.836,.557,.230,.016,.033,.164,.412,.529,.143,.000,.500,.100,.714,.033,2,.000,.200,.500,0,0
2004-05,28,BOS,NBA,PF,6,224,.413,8.2,.817,.490,.231,.067,.029,.183,.424,.490,.333,.429,.000,.368,.472,.010,1,1.000,.263,.600,0,0
2005-06,29,MIA,NBA,PF,23,862,.403,14.7,.477,.297,.134,.021,.025,.523,.489,.560,.421,.333,.143,.324,.364,.007,1,.917,.189,.286,1,0
2006-07,30,MIA,NBA,PF,4,92,.405,13.5,.568,.324,.162,.027,.054,.432,.333,.500,.167,.000,.000,.500,.143,.027,1,1.000,.250,.250,0,0
Career,,,NBA,,64,2461,.406,12.1,.646,.346,.190,.076,.035,.354,.436,.528,.333,.338,.294,.352,.417,.011,10,.893,.167,.328,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,BOS,NBA,,32,1367,.412,11.3,.711,.349,.214,.110,.038,.289,.427,.517,.336,.348,.348,.376,.412,.010,6,.877,.139,.375,0,0
2 seasons,,MIA,NBA,,27,954,.403,14.5,.488,.300,.138,.022,.028,.513,.468,.552,.386,.286,.111,.341,.342,.009,2,.929,.195,.281,1,0
1 season,,DAL,NBA,,5,140,.361,6.7,.836,.557,.230,.016,.033,.164,.412,.529,.143,.000,.500,.100,.714,.033,2,.000,.200,.500,0,0
