Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2001-02,25,BOS,NBA,PF,16,16,703,10,24.2,0.411,3.2,8.3,0.385,6.8,16,0.424,3.8,4.9,0.781,1.7,8.7,10.5,4,1.8,0.5,4.2,4.3,26.9,NA,97,98
2002-03,26,BOS,NBA,PF,10,10,440,8.8,21.2,0.415,1.9,5.4,0.356,6.9,15.8,0.435,1.3,2.7,0.5,2.4,8.1,10.5,5.2,2.1,0.5,4.5,5.3,20.9,NA,89,101
2003-04,27,DAL,NBA,PF,5,5,140,7.8,21.7,0.361,0.4,3.6,0.1,7.5,18.2,0.412,1.4,2.5,0.571,8.2,9.6,17.8,4.3,2.1,1.1,3.2,4.6,17.4,NA,92,100
2004-05,28,BOS,NBA,PF,6,6,224,10.7,25.9,0.413,1.7,4.7,0.368,9,21.2,0.424,1.7,2.7,0.636,4,7,11,3.5,1.7,1.5,4.5,4.7,24.9,NA,91,102
2005-06,29,MIA,NBA,PF,23,23,862,7,17.5,0.403,3,9.1,0.324,4.1,8.3,0.489,1.9,3.3,0.574,1,7,8,3.5,1.4,0.5,2.9,4.3,18.9,NA,97,103
2006-07,30,MIA,NBA,PF,4,0,92,8.5,21.1,0.405,4.6,9.1,0.5,4,12,0.333,5.1,6.3,0.818,1.1,4,5.1,3.4,1.1,0.6,2.3,6.3,26.8,NA,109,112
Career,NA,,NBA,,64,60,2461,8.6,21.2,0.406,2.6,7.5,0.352,6,13.7,0.436,2.4,3.7,0.663,2.2,7.7,9.9,4,1.7,0.6,3.7,4.6,22.3,NA,95,101
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,BOS,NBA,,32,32,1367,9.7,23.5,0.412,2.6,6.8,0.376,7.1,16.7,0.427,2.7,3.8,0.701,2.3,8.2,10.6,4.3,1.9,0.6,4.3,4.7,24.6,NA,94,100
2 seasons,NA,MIA,NBA,,27,23,954,7.2,17.8,0.403,3.1,9.1,0.341,4.1,8.7,0.468,2.2,3.6,0.615,1,6.7,7.7,3.5,1.4,0.5,2.8,4.5,19.7,NA,99,104
1 season,NA,DAL,NBA,,5,5,140,7.8,21.7,0.361,0.4,3.6,0.1,7.5,18.2,0.412,1.4,2.5,0.571,8.2,9.6,17.8,4.3,2.1,1.1,3.2,4.6,17.4,NA,92,100
