,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2018-19,21,SAS,NBA,PF,29,145,,,9%,58%,34%,-3.3,-5.7,7,6,2,1,7,0,31,1,3
2019-20,22,SAS,NBA,PF,16,73,,,2%,41%,58%,+3.8,+5.8,1,1,1,3,2,0,14,0,2
Career,,,NBA,,45,218,,,6%,52%,42%,-0.9,-1.9,8,7,3,4,9,0,45,1,5
