Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1971-72,23,BOS,NBA,C,11,NA,40.1,6.5,14.2,0.455,NA,NA,NA,6.5,14.2,0.455,0.455,2.5,4.3,0.596,NA,NA,13.8,3,NA,NA,NA,4.5,15.5
1972-73,24,BOS,NBA,C,13,NA,46,9.9,21,0.473,NA,NA,NA,9.9,21,0.473,0.473,2.1,3.2,0.659,NA,NA,16.6,3.7,NA,NA,NA,4.2,21.9
1973-74,25,BOS,NBA,C,18,NA,42.9,8.9,20.6,0.435,NA,NA,NA,8.9,20.6,0.435,0.435,2.6,3.3,0.797,3.3,10,13.3,3.7,1.2,0.9,NA,4.7,20.5
1974-75,26,BOS,NBA,C,11,NA,43.5,9.2,21.5,0.428,NA,NA,NA,9.2,21.5,0.428,0.428,2.1,2.4,0.885,4.5,12,16.5,4.2,1.6,0.5,NA,4.5,20.5
1975-76,27,BOS,NBA,C,18,NA,44.3,8.7,18.9,0.457,NA,NA,NA,8.7,18.9,0.457,0.457,3.7,4.8,0.759,4.8,11.6,16.4,4.6,1.2,0.7,NA,4.7,21
1976-77,28,BOS,NBA,C,9,NA,42.1,7.3,16.4,0.446,NA,NA,NA,7.3,16.4,0.446,0.446,1.9,2.4,0.773,3.2,11.7,14.9,4,0.9,1.4,NA,4.1,16.6
1979-80,31,BOS,NBA,C,9,NA,33.4,5.4,11.4,0.476,0,0.2,0,5.4,11.2,0.485,0.476,1.1,1.2,0.909,2,5.3,7.3,2.3,1,0.8,0.9,4.1,12
Career,NA,,NBA,,89,NA,42.3,8.2,18.3,0.451,0,0.2,0,8.2,18.3,0.451,0.451,2.4,3.3,0.744,3.7,10.4,14.4,3.7,1.2,0.9,0.9,4.5,18.9
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7 seasons,NA,BOS,NBA,,89,NA,42.3,8.2,18.3,0.451,0,0.2,0,8.2,18.3,0.451,0.451,2.4,3.3,0.744,3.7,10.4,14.4,3.7,1.2,0.9,0.9,4.5,18.9
