Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1975-76,22,MIL,NBA,PF,65,NA,948,4.3,9.4,0.46,2.1,3.7,0.577,3.7,6.3,10,1.4,0.3,1.6,5.8,10.8
1976-77,23,TOT,NBA,PF,9,NA,52,3.5,13.2,0.263,2.1,4.8,0.429,6.9,4.2,11.1,2.1,0,2.8,8.3,9
1976-77,23,IND,NBA,PF,2,NA,21,5.1,12,0.429,1.7,6.9,0.25,6.9,5.1,12,5.1,0,3.4,8.6,12
1976-77,23,BUF,NBA,PF,2,NA,7,0,15.4,0,10.3,15.4,0.667,0,15.4,15.4,0,0,0,10.3,10.3
1976-77,23,POR,NBA,PF,5,NA,24,3,13.5,0.222,0,0,NA,9,0,9,0,0,3,7.5,6
Career,NA,,NBA,,74,NA,1000,4.3,9.6,0.446,2.1,3.7,0.567,3.9,6.2,10,1.4,0.3,1.7,6,10.7
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,MIL,NBA,,65,NA,948,4.3,9.4,0.46,2.1,3.7,0.577,3.7,6.3,10,1.4,0.3,1.6,5.8,10.8
1 season,NA,POR,NBA,,5,NA,24,3,13.5,0.222,0,0,NA,9,0,9,0,0,3,7.5,6
1 season,NA,IND,NBA,,2,NA,21,5.1,12,0.429,1.7,6.9,0.25,6.9,5.1,12,5.1,0,3.4,8.6,12
1 season,NA,BUF,NBA,,2,NA,7,0,15.4,0,10.3,15.4,0.667,0,15.4,15.4,0,0,0,10.3,10.3
