Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1975-76,22,MIL,NBA,PF,65,948,11.1,0.489,0.391,11,17.7,14.4,5.2,0.4,2.3,NA,0.2,0.9,1,0.053,NA,-3,-0.6,-3.6,-0.4
1976-77,23,TOT,NBA,PF,9,52,6.7,0.294,0.368,19.3,11.6,15.4,7.7,0,4,NA,-0.2,0,-0.1,-0.109,NA,-4.5,-0.4,-4.8,-0.1
1976-77,23,IND,NBA,PF,2,21,13.2,0.4,0.571,18,14.2,16.2,19.1,0,4.9,NA,0,0,0,-0.041,NA,-4.1,0,-4.1,0
1976-77,23,BUF,NBA,PF,2,7,-1.7,0.231,1,0,43.5,21.6,0,0,0,NA,-0.1,0,0,-0.315,NA,-5.2,-0.2,-5.4,0
1976-77,23,POR,NBA,PF,5,24,3.5,0.222,0,26.2,0,12.9,0,0,4.4,NA,-0.1,0,-0.1,-0.109,NA,-4.6,-0.7,-5.3,-0.1
Career,NA,,NBA,,74,1000,10.8,0.475,0.39,11.4,17.4,14.5,5.3,0.4,2.4,NA,0,0.9,0.9,0.044,NA,-3.1,-0.6,-3.7,-0.5
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,MIL,NBA,,65,948,11.1,0.489,0.391,11,17.7,14.4,5.2,0.4,2.3,NA,0.2,0.9,1,0.053,NA,-3,-0.6,-3.6,-0.4
1 season,NA,POR,NBA,,5,24,3.5,0.222,0,26.2,0,12.9,0,0,4.4,NA,-0.1,0,-0.1,-0.109,NA,-4.6,-0.7,-5.3,-0.1
1 season,NA,IND,NBA,,2,21,13.2,0.4,0.571,18,14.2,16.2,19.1,0,4.9,NA,0,0,0,-0.041,NA,-4.1,0,-4.1,0
1 season,NA,BUF,NBA,,2,7,-1.7,0.231,1,0,43.5,21.6,0,0,0,NA,-0.1,0,0,-0.315,NA,-5.2,-0.2,-5.4,0
