Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1975-76,22,MIL,NBA,PF,3,41,3.3,0.37,0.8,0,15.3,9,2.8,1.1,1.2,NA,-0.1,0,-0.1,-0.096,NA,-5.8,0.2,-5.6,0
Career,NA,,NBA,,3,41,3.3,0.37,0.8,0,15.3,9,2.8,1.1,1.2,NA,-0.1,0,-0.1,-0.096,NA,-5.8,0.2,-5.6,0
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,MIL,NBA,,3,41,3.3,0.37,0.8,0,15.3,9,2.8,1.1,1.2,NA,-0.1,0,-0.1,-0.096,NA,-5.8,0.2,-5.6,0
