Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1962-63,22,SFW,NBA,NA,7,NA,27,4,13.3,0.3,0,1.3,0,8,1.3,5.3,8
Career,NA,,NBA,NA,7,NA,27,4,13.3,0.3,0,1.3,0,8,1.3,5.3,8
