Season,Team,Lg,Salary
2011-12,Denver Nuggets,NBA,"$473,604"
2012-13,Denver Nuggets,NBA,"$762,195"
2016-17,Indiana Pacers,NBA,"$50,000"
2017-18,Charlotte Hornets,NBA,"$1,524,305"
Career,(may be incomplete),,"$2,810,104"
