Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1969-70,27,CHI,NBA,PF,5,172,10.8,0.472,0.462,NA,NA,NA,2.8,NA,NA,NA,0,0.1,0.2,0.045,NA,NA,NA,NA,NA
1970-71,28,CHI,NBA,PF,7,330,15.8,0.529,0.224,NA,NA,7.8,4.7,NA,NA,NA,0.8,0.1,0.9,0.134,NA,NA,NA,NA,NA
1971-72,29,CHI,NBA,PF,4,173,8.5,0.396,0.146,NA,NA,7.5,5.9,NA,NA,NA,-0.4,0.1,-0.3,-0.079,NA,NA,NA,NA,NA
1972-73,30,CHI,NBA,PF,7,314,18.3,0.5,0.277,NA,NA,9.6,11.9,NA,NA,NA,0.5,0.5,1,0.157,NA,NA,NA,NA,NA
1973-74,31,CHI,NBA,PF,11,489,14.9,0.447,0.23,5.3,8.8,6.8,8.6,1.4,0.6,NA,0.3,0,0.3,0.027,NA,0.6,-1.5,-0.8,0.1
1974-75,32,CHI,NBA,PF,13,583,16.3,0.48,0.244,5.5,12.1,8.7,6.2,0.8,0.5,NA,0.7,0.7,1.4,0.118,NA,2.3,-2,0.3,0.3
Career,NA,,NBA,,47,2061,15.1,0.475,0.244,5.4,10.6,8.1,7.1,1.1,0.5,NA,2,1.5,3.5,0.082,NA,1.5,-1.8,-0.2,0.5
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,CHI,NBA,,47,2061,15.1,0.475,0.244,5.4,10.6,8.1,7.1,1.1,0.5,NA,2,1.5,3.5,0.082,NA,1.5,-1.8,-0.2,0.5
