Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1969-70,27,CHI,NBA,PF,5,NA,172,4.2,10.9,0.385,4,5,0.792,NA,NA,9.6,0.8,NA,NA,2.5,12.3
1970-71,28,CHI,NBA,PF,7,NA,330,8.6,17.6,0.491,3.2,3.9,0.806,NA,NA,5.6,1.1,NA,NA,2.8,20.4
1971-72,29,CHI,NBA,PF,4,NA,173,6.7,18.5,0.36,2.3,2.7,0.846,NA,NA,5.6,1.5,NA,NA,3.5,15.6
1972-73,30,CHI,NBA,PF,7,NA,314,7.8,17,0.459,3.4,4.7,0.732,NA,NA,7.7,2.6,NA,NA,2.3,19
1973-74,31,CHI,NBA,PF,11,NA,489,7.7,18.9,0.405,3.3,4.3,0.763,2,2.7,4.6,1.8,1,0.4,2.1,18.6
1974-75,32,CHI,NBA,PF,13,NA,583,8.5,19.5,0.437,3.7,4.8,0.779,1.9,4.1,6.1,1.2,0.6,0.3,2.5,20.7
Career,NA,,NBA,,47,NA,2061,7.7,17.9,0.431,3.4,4.4,0.776,1.9,3.5,6.1,1.5,0.8,0.3,2.5,18.8
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,CHI,NBA,,47,NA,2061,7.7,17.9,0.431,3.4,4.4,0.776,1.9,3.5,6.1,1.5,0.8,0.3,2.5,18.8
