Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1966-67,24,CIN,NBA,PF,66,1074,10.7,0.469,0.365,NA,NA,NA,5.9,NA,NA,NA,0.3,0.6,1,0.043,NA,NA,NA,NA,NA
1967-68,25,CIN,NBA,SF,72,1068,10.3,0.459,0.251,NA,NA,NA,6.9,NA,NA,NA,0,0.2,0.2,0.009,NA,NA,NA,NA,NA
1968-69,26,TOT,NBA,PF-SF,49,542,14.7,0.457,0.353,NA,NA,NA,4.9,NA,NA,NA,0.1,0.6,0.6,0.056,NA,NA,NA,NA,NA
1968-69,26,MIL,NBA,SF,14,227,11.9,0.436,0.358,NA,NA,NA,1.8,NA,NA,NA,-0.1,0.1,0,0.003,NA,NA,NA,NA,NA
1968-69,26,CHI,NBA,PF,35,315,16.7,0.47,0.349,NA,NA,NA,7.1,NA,NA,NA,0.2,0.4,0.6,0.093,NA,NA,NA,NA,NA
1969-70,27,CHI,NBA,PF,82,3123,16.1,0.537,0.382,NA,NA,NA,6.7,NA,NA,NA,5.6,3,8.6,0.132,NA,NA,NA,NA,NA
1970-71,28,CHI,NBA,PF,81,3482,17,0.515,0.362,NA,NA,9.4,8.1,NA,NA,NA,6,3.9,9.9,0.137,NA,NA,NA,NA,NA
1971-72,29,CHI,NBA,PF,79,3108,16.8,0.49,0.275,NA,NA,7.9,6.4,NA,NA,NA,2.8,4.7,7.5,0.115,NA,NA,NA,NA,NA
1972-73,30,CHI,NBA,PF,82,3033,16.4,0.479,0.235,NA,NA,8.8,6.3,NA,NA,NA,2.1,4.2,6.3,0.1,NA,NA,NA,NA,NA
1973-74,31,CHI,NBA,PF,82,3292,13.7,0.463,0.225,5.7,9.9,7.7,6.5,1.2,0.5,NA,1.9,3.9,5.8,0.084,NA,-0.3,-1.2,-1.5,0.4
1974-75,32,CHI,NBA,PF,61,2401,15,0.481,0.253,4.4,12.5,8.4,7.4,1.3,0.3,NA,2.2,2.9,5.2,0.103,NA,-0.2,-1.3,-1.5,0.3
1975-76,33,CHI,NBA,SF,76,2823,14.1,0.455,0.325,6.4,12.2,9.1,8.7,1.1,0.2,NA,2.2,2.3,4.5,0.076,NA,0,-1.5,-1.6,0.3
1976-77,34,TOT,NBA,SF,59,1174,9.8,0.445,0.308,6.8,10.8,8.7,5.8,0.9,0.3,NA,0.1,0.9,1,0.04,NA,-2.7,-1.5,-4.2,-0.7
1976-77,34,CHI,NBA,SF,14,496,7.8,0.386,0.229,7.9,7.4,7.7,6.8,0.8,0.2,NA,-0.4,0.4,0,-0.003,NA,-3.7,-2.3,-6,-0.5
1976-77,34,NYN,NBA,SF,13,228,15.4,0.532,0.368,6.3,10.8,8.4,3.1,0.2,0.5,NA,0.4,0.1,0.5,0.105,NA,-0.4,-1.7,-2.2,0
1976-77,34,SEA,NBA,SF,32,450,9.1,0.462,0.388,5.7,14.6,10,6.1,1.3,0.2,NA,0.1,0.4,0.5,0.055,NA,-2.8,-0.5,-3.3,-0.1
Career,NA,,NBA,,789,25120,14.9,0.485,0.294,5.7,11.3,8.6,7,1.1,0.3,NA,23.2,27.3,50.4,0.096,NA,-0.5,-1.4,-1.8,0.4
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9 seasons,NA,CHI,NBA,,592,22073,15.5,0.487,0.291,5.7,11.2,8.5,7.1,1.1,0.3,NA,22.5,25.7,48.2,0.105,NA,-0.4,-1.4,-1.8,0.5
2 seasons,NA,CIN,NBA,,138,2142,10.5,0.464,0.304,NA,NA,NA,6.4,NA,NA,NA,0.3,0.8,1.2,0.026,NA,NA,NA,NA,NA
1 season,NA,SEA,NBA,,32,450,9.1,0.462,0.388,5.7,14.6,10,6.1,1.3,0.2,NA,0.1,0.4,0.5,0.055,NA,-2.8,-0.5,-3.3,-0.1
1 season,NA,MIL,NBA,,14,227,11.9,0.436,0.358,NA,NA,NA,1.8,NA,NA,NA,-0.1,0.1,0,0.003,NA,NA,NA,NA,NA
1 season,NA,NYN,NBA,,13,228,15.4,0.532,0.368,6.3,10.8,8.4,3.1,0.2,0.5,NA,0.4,0.1,0.5,0.105,NA,-0.4,-1.7,-2.2,0
