,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2019-20,23,BRK,NBA,8:37,1,3,0,1,1,3,0,0,0,1,1,1,1,1,0,0,2,2.0
Career,,,,8:37,1,3,0,1,1,3,0,0,0,1,1,1,1,1,0,0,2,2.0
