,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2013-14,22,CHI,NBA,SG,5,46,.222,18.6,.444,.111,.111,.111,.111,.556,.500,.000,1.000,1.000,.000,.000,.000,.000,0,,.200,.000,0,0
2014-15,23,CHI,NBA,SF,11,140,.341,19.4,.386,.136,.068,.023,.159,.614,.353,.333,.667,.000,.286,.333,.833,.045,1,1.000,.222,.333,0,0
2016-17,25,MIL,NBA,SG,6,185,.500,20.4,.295,.114,.045,.068,.068,.705,.462,.600,1.000,.000,.333,.516,.333,.045,1,1.000,.419,.538,0,0
2017-18,26,MIL,NBA,SG,7,134,.292,22.6,.125,.000,.083,.000,.042,.875,.667,,.500,,1.000,.238,1.000,.000,0,1.000,.381,.125,0,0
2018-19,27,MIL,NBA,SF,9,28,.333,11.8,.667,.333,.167,.167,.000,.333,.250,.500,.000,.000,,.500,1.000,.000,0,1.000,.500,.000,0,0
Career,,,NBA,,38,533,.378,20.0,.323,.110,.071,.047,.094,.677,.415,.429,.667,.167,.333,.360,.588,.031,2,1.000,.337,.345,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,MIL,NBA,,22,347,.419,20.4,.270,.095,.068,.054,.054,.730,.450,.571,.600,.000,.500,.407,.556,.027,1,1.000,.407,.364,0,0
2 seasons,,CHI,NBA,,16,186,.321,19.3,.396,.132,.075,.038,.151,.604,.381,.286,.750,.500,.250,.281,.625,.038,1,1.000,.219,.286,0,0
