Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2013-14,22,CHI,NBA,SG,77,12,1231,129,336,0.384,57,178,0.32,72,158,0.456,0.469,31,41,0.756,19,105,124,68,29,15,44,84,346
2014-15,23,CHI,NBA,SF,72,22,1412,159,371,0.429,73,197,0.371,86,174,0.494,0.527,44,55,0.8,31,145,176,62,32,11,48,86,435
2015-16,24,CHI,NBA,SF,64,33,1301,126,339,0.372,56,155,0.361,70,184,0.38,0.454,30,33,0.909,19,180,199,63,16,17,52,100,338
2016-17,25,MIL,NBA,SG,80,80,2336,246,541,0.455,144,355,0.406,102,186,0.548,0.588,47,58,0.81,22,226,248,96,55,14,55,125,683
2017-18,26,MIL,NBA,SG,75,59,2053,185,425,0.435,108,268,0.403,77,157,0.49,0.562,38,48,0.792,9,132,141,98,47,28,36,115,516
2018-19,27,MIL,NBA,SF,74,12,1304,163,361,0.452,81,204,0.397,82,157,0.522,0.564,37,42,0.881,29,128,157,68,26,18,23,90,444
2019-20,28,DET,NBA,SF,59,57,1641,170,382,0.445,102,254,0.402,68,128,0.531,0.579,32,32,1,9,102,111,127,32,15,31,101,474
Career,NA,,NBA,,501,275,11278,1178,2755,0.428,621,1611,0.385,557,1144,0.487,0.54,259,309,0.838,138,1018,1156,582,237,118,289,701,3236
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,MIL,NBA,,229,151,5693,594,1327,0.448,333,827,0.403,261,500,0.522,0.573,122,148,0.824,60,486,546,262,128,60,114,330,1643
3 seasons,NA,CHI,NBA,,213,67,3944,414,1046,0.396,186,530,0.351,228,516,0.442,0.485,105,129,0.814,69,430,499,193,77,43,144,270,1119
1 season,NA,DET,NBA,,59,57,1641,170,382,0.445,102,254,0.402,68,128,0.531,0.579,32,32,1,9,102,111,127,32,15,31,101,474
