Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1968-69,22,NYK,NBA,PF,4,NA,22,3,6,0.5,0,1,0,7,2,3,6
1969-70,23,NYK,NBA,PF,5,NA,29,4,10,0.4,3,4,0.75,5,2,6,11
Career,NA,,NBA,,9,NA,51,7,16,0.438,3,5,0.6,12,4,9,17
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,NYK,NBA,,9,NA,51,7,16,0.438,3,5,0.6,12,4,9,17
