,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2006-07,22,ORL,NBA,PG,1,11,98%,2%,,,,-10.3,0.0,0,1,1,0,0,0,4,0,0
2007-08,23,ORL,NBA,SG,2,10,,100%,,,,-9.7,-12.1,0,0,0,0,0,0,0,0,0
2008-09,24,ORL,NBA,SG,16,327,8%,92%,,,,+3.6,+1.4,2,2,10,2,1,1,69,0,2
2009-10,25,ORL,NBA,SG,14,269,,100%,,,,+9.1,-1.7,11,5,10,1,9,7,48,0,4
2010-11,26,ORL,NBA,SG,6,120,9%,91%,,,,+4.8,+5.2,3,3,4,0,4,0,15,1,1
2011-12,27,ORL,NBA,SG,5,123,,100%,,,,-10.6,+4.3,4,1,4,0,6,0,39,1,1
2012-13,28,MIL,NBA,SG,4,69,,99%,1%,,,-25.0,-13.3,4,1,6,1,1,0,12,0,0
2013-14,29,LAC,NBA,SG,13,351,,97%,3%,,,+5.4,+9.2,8,1,9,2,4,3,44,0,4
2014-15,30,LAC,NBA,SG,14,540,6%,92%,2%,,,+2.8,+8.1,18,3,13,3,10,1,55,1,1
2015-16,31,LAC,NBA,SG,6,166,37%,63%,,,,-4.8,-11.0,1,3,4,0,1,2,11,1,4
2016-17,32,LAC,NBA,SG,7,206,1%,89%,10%,,,-9.6,-19.8,5,2,9,3,0,1,15,0,4
2017-18,33,PHI,NBA,SG,10,342,4%,84%,12%,,,+5.3,+8.3,7,2,10,0,12,4,59,3,6
2018-19,34,PHI,NBA,SG,12,376,14%,84%,2%,,,+4.5,+5.7,6,9,12,4,4,3,43,1,0
Career,,,NBA,,110,2910,7%,89%,3%,,,+1.8,+2.3,69,33,92,16,52,22,414,8,27
,,,,,,,,,,,,,,,,,,,,,,
6 seasons,,ORL,NBA,,44,860,6%,94%,,,,+3.1,+1.2,20,12,29,3,20,8,175,2,8
4 seasons,,LAC,NBA,,40,1263,8%,89%,4%,,,+0.5,+1.3,32,9,35,8,15,7,125,2,13
2 seasons,,PHI,NBA,,22,718,9%,84%,7%,,,+4.9,+7.0,13,11,22,4,16,7,102,4,6
1 season,,MIL,NBA,,4,69,,99%,1%,,,-25.0,-13.3,4,1,6,1,1,0,12,0,0
