,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2006-07,22,ORL,NBA,PG,42,622,21%,68%,11%,,,-1.2,-2.6,9,3,23,2,18,6,78,2,4
2007-08,23,ORL,NBA,SG,34,276,1%,95%,4%,,,-1.5,-8.0,7,4,17,2,10,1,37,0,7
2008-09,24,ORL,NBA,SG,64,1111,12%,88%,,,,+5.8,-2.8,27,10,42,5,31,14,169,5,8
2009-10,25,ORL,NBA,SG,82,1808,,99%,1%,,,+5.1,-5.9,30,15,57,7,80,26,392,13,15
2010-11,26,ORL,NBA,SG,59,1513,,99%,1%,,,+3.4,-4.5,29,13,38,4,36,12,245,9,8
2011-12,27,ORL,NBA,SG,65,1765,1%,98%,1%,,,+0.8,-0.3,27,26,49,7,49,9,398,8,18
2012-13,28,TOT,NBA,SG,78,2379,23%,69%,8%,,,-1.9,+4.0,80,38,52,7,65,20,663,18,21
2012-13,28,ORL,NBA,SG,50,1575,35%,65%,,,,-3.4,+7.2,63,26,32,6,46,15,489,14,14
2012-13,28,MIL,NBA,SG,28,804,,78%,22%,,,+0.9,+3.4,17,12,20,1,19,5,174,4,7
2013-14,29,LAC,NBA,SG,35,987,11%,88%,2%,,,+9.2,+2.9,24,12,41,1,34,11,183,4,8
2014-15,30,LAC,NBA,SG,78,2409,1%,94%,5%,,,+12.6,+13.7,47,28,68,5,59,16,320,12,26
2015-16,31,LAC,NBA,SG,75,2097,4%,96%,,,,+10.8,+13.7,37,30,63,3,67,19,249,14,21
2016-17,32,LAC,NBA,SG,78,2198,14%,84%,2%,,,+8.9,+11.0,47,32,64,8,45,17,251,14,19
2017-18,33,PHI,NBA,SG,70,2116,5%,75%,20%,1%,,+7.4,+5.8,58,22,56,9,61,5,497,13,30
2018-19,34,PHI,NBA,SG,76,2379,7%,82%,11%,,,+5.3,+6.1,49,26,65,12,72,16,470,14,20
2019-20,35,NOP,NBA,SG,54,1425,31%,60%,9%,1%,,-0.4,+1.0,30,15,45,2,43,18,264,8,14
Career,,,NBA,,890,23085,9%,85%,6%,,,+5.4,+4.4,501,274,680,74,670,190,4216,134,219
,,,,,,,,,,,,,,,,,,,,,,
7 seasons,,ORL,NBA,,396,8670,10%,89%,1%,,,+1.8,-1.6,192,97,258,33,270,83,1808,51,74
4 seasons,,LAC,NBA,,266,7691,7%,91%,2%,,,+10.6,+11.5,155,102,236,17,205,63,1003,44,74
2 seasons,,PHI,NBA,,146,4495,6%,78%,15%,,,+6.3,+6.0,107,48,121,21,133,21,967,27,50
1 season,,NOP,NBA,,54,1425,31%,60%,9%,1%,,-0.4,+1.0,30,15,45,2,43,18,264,8,14
1 season,,MIL,NBA,,28,804,,78%,22%,,,+0.9,+3.4,17,12,20,1,19,5,174,4,7
