,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2002-03,18,DUKE,33,1013,149,361,95,238,102,111,,81,67,38,2,,,495,.413,.399,.919,30.7,15.0,2.5,2.0
2003-04,19,DUKE,37,1152,172,407,102,258,143,150,,115,58,27,3,,,589,.423,.395,.953,31.1,15.9,3.1,1.6
2004-05,20,DUKE,33,1231,202,495,121,300,196,209,,108,86,35,2,,,721,.408,.403,.938,37.3,21.8,3.3,2.6
2005-06,21,DUKE,36,1336,302,643,139,330,221,256,,71,95,52,2,,,964,.470,.421,.863,37.1,26.8,2.0,2.6
Career,,,139,4732,825,1906,457,1126,662,726,,375,306,152,9,,,2769,.433,.406,.912,34.0,19.9,2.7,2.2
