,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2006-07,21,NJN,NBA,PG,79,1315,.395,14.3,.690,.266,.093,.125,.205,.310,.446,.486,.408,.485,.389,.282,.210,.000,0,.783,.160,.192,5,0
2007-08,22,NJN,NBA,PG,53,854,.379,18.8,.515,.137,.061,.099,.218,.485,.377,.375,.444,.379,.359,.380,.228,.000,0,.741,.141,.450,5,0
2008-09,23,GSW,NBA,PG,9,54,.235,16.5,.647,.176,.118,.000,.353,.353,.182,.667,.000,,.000,.333,1.000,.000,0,1.000,.000,,0,0
2009-10,24,MEM,NBA,PG,62,872,.384,15.8,.701,.207,.125,.118,.251,.299,.421,.518,.441,.281,.397,.296,.238,.004,1,.792,.148,.500,7,1
Career,,,NBA,,203,3095,.386,15.9,.646,.216,.093,.115,.222,.354,.421,.477,.417,.409,.374,.321,.226,.001,1,.770,.148,.345,17,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,NJN,NBA,,132,2169,.389,15.9,.628,.220,.082,.116,.210,.372,.426,.461,.418,.453,.378,.328,.215,.000,0,.760,.151,.304,10,0
1 season,,MEM,NBA,,62,872,.384,15.8,.701,.207,.125,.118,.251,.299,.421,.518,.441,.281,.397,.296,.238,.004,1,.792,.148,.500,7,1
1 season,,GSW,NBA,,9,54,.235,16.5,.647,.176,.118,.000,.353,.353,.182,.667,.000,,.000,.333,1.000,.000,0,1.000,.000,,0,0
