,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2010-11,19,GONZAGA,34,531,46,100,19,57,31,37,3,45,73,32,2,37,64,142,.460,.333,.838,15.6,4.2,1.3,2.1
2011-12,20,GONZAGA,33,554,37,96,20,51,29,49,3,34,79,27,2,49,38,123,.385,.392,.592,16.8,3.7,1.0,2.4
2012-13,21,GONZAGA,35,654,48,118,15,52,17,31,5,60,119,53,1,43,47,128,.407,.288,.548,18.7,3.7,1.7,3.4
2013-14,22,GONZAGA,36,1002,92,212,16,69,68,90,9,86,152,55,6,73,81,268,.434,.232,.756,27.8,7.4,2.4,4.2
Career,,,138,2741,223,526,70,229,145,207,20,225,423,167,11,202,230,661,.424,.306,.700,19.9,4.8,1.6,3.1
