Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
1987-88,27,DEN,NBA,SG,1,1,31:00,7,14,0.5,0,0,NA,3,4,0.75,0,4,3,0,0,0,4,17
1989-90,29,DEN,NBA,SG,1,0,22:00,7,13,0.538,0,2,0,2,2,1,0,3,2,2,0,0,0,16
Career,NA,,NBA,,2,1,53,14,27,0.519,0,2,0,5,6,0.833,0,7,5,2,0,0,4,33
