,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2018-19,23,BRK,NBA,SG,18,211,4%,59%,34%,3%,,-0.9,-0.8,12,3,6,2,8,0,49,0,4
2019-20,24,BRK,NBA,SG,33,365,39%,57%,4%,,,-4.3,-4.1,19,8,20,3,10,5,141,4,15
Career,,,NBA,,51,576,26%,58%,15%,1%,,-3.1,-2.9,31,11,26,5,18,5,190,4,19
