,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1977-78,22,DET,NBA,,9,,,,,,4,4,,,,,,,,,18,
1978-79,23,DET,NBA,,12,,,,,,9,11,,,,,,,,,28,
1979-80,24,UTA,NBA,,11,,0,,,,7,9,,,,,,,,,27,
1980-81,25,UTA,NBA,,9,,1,,,,6,8,,,,,,,,,20,
1981-82,26,UTA,NBA,,9,,1,,,,8,9,,,,,,,,,20,
1982-83,27,UTA,NBA,,13,19,1,,13,,6,9,,,,,,,,,30,
1983-84,28,CLE,NBA,,5,13,1,2,5,13,4,4,5,8,9,3,2,4,3,6,10,11.5
1984-85,29,CLE,NBA,,8,16,1,2,8,14,5,6,7,12,16,5,3,4,4,6,22,22.2
1985-86,30,CLE,NBA,,5,13,1,1,5,13,5,8,7,10,17,4,3,3,5,6,15,19.1
1986-87,31,TOT,NBA,,6,8,0,1,6,8,5,5,4,10,14,5,2,5,3,6,13,12.0
1986-87,31,CLE,NBA,,4,7,0,1,4,7,5,5,4,10,14,5,2,5,3,6,10,9.9
1986-87,31,CHI,NBA,,6,8,0,1,6,8,2,2,3,3,5,2,1,2,1,3,13,12.0
Career,,,,,13,,,,,,9,11,,,,,,,,,30,
4 Seasons,,UTA,NBA,,13,,1,,,,8,9,,,,,,,,,30,
4 Seasons,,CLE,NBA,,8,16,1,2,8,14,5,8,7,12,17,5,3,5,5,6,22,22.2
2 Seasons,,DET,NBA,,12,,,,,,9,11,,,,,,,,,28,
1 Season,,CHI,NBA,,6,8,0,1,6,8,2,2,3,3,5,2,1,2,1,3,13,12.0
