Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1977-78,22,DET,NBA,PF,52,NA,626,6.8,16,0.422,NA,NA,NA,6.8,16,0.422,3,4.3,0.7,3.6,6.8,10.3,1.4,0.7,1.6,2.8,4.9,16.5,NA,95,103
1978-79,23,DET,NBA,PF,76,NA,1337,6.6,15.5,0.427,NA,NA,NA,6.6,15.5,0.427,3.7,4.8,0.782,3.3,7.9,11.3,1.9,1.3,3.3,2.2,6.6,17,NA,102,102
1979-80,24,UTA,NBA,C,82,NA,2349,6.2,11.9,0.523,0,0,0,6.2,11.8,0.525,2.9,3.5,0.832,2.6,9.1,11.7,2.7,0.9,3.4,2.2,5.9,15.3,NA,112,107
1980-81,25,UTA,NBA,PF,82,NA,2808,5.7,10.7,0.528,0.1,0.1,0.5,5.6,10.6,0.528,2.2,2.8,0.778,2.8,8.2,11,2.8,1.2,3,2.1,6,13.6,NA,110,107
1981-82,26,UTA,NBA,PF,82,56,1698,6,11.6,0.514,0.1,0.3,0.3,5.9,11.4,0.519,2.6,3.3,0.808,3.2,8,11.2,2.6,1.4,1.8,1.9,6.4,14.7,NA,115,110
1982-83,27,UTA,NBA,PF,75,50,2331,6.3,13.4,0.472,0,0.1,0.2,6.3,13.3,0.474,3.2,4.2,0.751,3,7,10,3.2,1.2,2.2,1.9,5.1,15.8,NA,108,104
1983-84,28,CLE,NBA,PF,51,4,858,4.3,9.8,0.439,0.1,0.3,0.2,4.3,9.5,0.446,2,2.5,0.791,3.3,7.2,10.5,2.8,1.1,1.9,1.6,6.6,10.6,NA,107,108
1984-85,29,CLE,NBA,PF,79,6,1656,6,13,0.46,0.1,0.5,0.176,5.9,12.5,0.47,3.1,3.9,0.796,4.2,9.2,13.5,2.2,1.3,1.6,2,6.3,15.1,NA,109,106
1985-86,30,CLE,NBA,PF,81,3,1496,5.2,11,0.477,0.1,0.3,0.2,5.2,10.7,0.485,2.3,3.2,0.72,3.8,8,11.8,2.5,1,1,2.1,5.9,12.8,NA,106,108
1986-87,31,TOT,NBA,PF,58,2,604,4.9,9.7,0.508,0,0.3,0,4.9,9.4,0.525,3.2,4,0.8,2.4,5.7,8,2.8,0.7,2.7,1.7,6.1,13.1,NA,117,107
1986-87,31,CLE,NBA,PF,37,1,437,4.4,8.9,0.5,0,0.3,0,4.4,8.6,0.519,3.4,4.2,0.795,2.2,6.2,8.3,3,0.7,2.4,1.8,5.5,12.3,NA,115,107
1986-87,31,CHI,NBA,PF,21,1,167,6.3,12,0.525,0,0.3,0,6.3,11.7,0.538,2.7,3.3,0.818,3,4.2,7.2,2.1,0.9,3.6,1.2,7.8,15.3,NA,121,108
Career,NA,,NBA,,718,121,15763,5.9,12.2,0.483,0,0.2,0.22,5.9,12.1,0.486,2.8,3.6,0.779,3.2,8,11.2,2.6,1.1,2.4,2.1,5.9,14.6,NA,109,106
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,UTA,NBA,,321,106,9186,6,11.9,0.507,0,0.1,0.304,6,11.8,0.509,2.7,3.5,0.788,2.9,8.1,10.9,2.9,1.2,2.7,2,5.8,14.8,NA,111,107
4 seasons,NA,CLE,NBA,,248,14,4447,5.3,11.3,0.465,0.1,0.4,0.171,5.2,10.9,0.475,2.6,3.4,0.771,3.7,8.1,11.8,2.5,1.1,1.6,2,6.1,13.2,NA,108,107
2 seasons,NA,DET,NBA,,128,NA,1963,6.7,15.7,0.425,NA,NA,NA,6.7,15.7,0.425,3.5,4.6,0.757,3.4,7.6,11,1.8,1.1,2.7,2.4,6.1,16.8,NA,100,102
1 season,NA,CHI,NBA,,21,1,167,6.3,12,0.525,0,0.3,0,6.3,11.7,0.538,2.7,3.3,0.818,3,4.2,7.2,2.1,0.9,3.6,1.2,7.8,15.3,NA,121,108
