Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1989-90,24,PHI,NBA,SG,4,0,9,11.4,34.3,0.333,0,0,NA,11.4,34.3,0.333,0,0,NA,0,5.7,5.7,0,0,0,5.7,5.7,22.9,NA,60,119
Career,NA,,NBA,,4,0,9,11.4,34.3,0.333,0,0,NA,11.4,34.3,0.333,0,0,NA,0,5.7,5.7,0,0,0,5.7,5.7,22.9,NA,60,119
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,PHI,NBA,,4,0,9,11.4,34.3,0.333,0,0,NA,11.4,34.3,0.333,0,0,NA,0,5.7,5.7,0,0,0,5.7,5.7,22.9,NA,60,119
